Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,Instead,"[8, 42, 46, 56, 63, 5]"
1,0,Ġof,"[8, 24, 26, 29, 52, 41]"
1,0,Ġrep,"[18, 30, 44, 54, 61, 17]"
1,0,ost,"[14, 23, 28, 50, 56, 44]"
1,0,ing,"[23, 28, 29, 38, 50, 22]"
1,0,Ġthe,"[6, 8, 21, 34, 50, 12]"
1,0,Ġwhole,"[3, 9, 21, 22, 47, 14]"
1,0,Ġcode,"[1, 2, 3, 7, 47, 39]"
1,0,",","[4, 8, 43, 51, 56, 11]"
1,0,Ġyou,"[5, 6, 8, 55, 62, 20]"
1,0,Ġcan,"[8, 25, 27, 56, 63, 5]"
1,0,Ġalso,"[0, 8, 25, 38, 42, 23]"
1,0,Ġjust,"[23, 32, 36, 42, 53, 8]"
1,0,Ġtell,"[32, 37, 48, 58, 63, 11]"
1,0,Ġme,"[7, 29, 46, 49, 62, 8]"
1,0,Ġwhat,"[11, 27, 29, 43, 63, 48]"
1,0,Ġlines,"[2, 6, 32, 39, 61, 19]"
1,0,ĠI,"[20, 30, 46, 50, 62, 6]"
1,0,Ġneed,"[10, 11, 17, 23, 63, 32]"
1,0,Ġto,"[8, 24, 35, 38, 53, 15]"
1,0,Ġchange,"[17, 24, 32, 37, 54, 8]"
1,0,.,"[4, 8, 43, 51, 57, 11]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,Instead,"[7, 14, 42, 61, 63, 60]"
2,0,Ġof,"[16, 22, 30, 48, 61, 49]"
2,0,Ġrep,"[27, 35, 39, 53, 63, 57]"
2,0,ost,"[4, 29, 32, 39, 50, 11]"
2,0,ing,"[29, 32, 39, 50, 53, 11]"
2,0,Ġthe,"[14, 22, 29, 52, 55, 50]"
2,0,Ġwhole,"[7, 14, 17, 25, 52, 29]"
2,0,Ġcode,"[26, 27, 30, 36, 45, 43]"
2,0,",","[0, 8, 15, 46, 47, 4]"
2,0,Ġyou,"[7, 13, 20, 59, 61, 29]"
2,0,Ġcan,"[7, 12, 14, 16, 51, 28]"
2,0,Ġalso,"[2, 5, 16, 25, 51, 49]"
2,0,Ġjust,"[5, 16, 24, 25, 51, 39]"
2,0,Ġtell,"[12, 24, 32, 39, 56, 49]"
2,0,Ġme,"[12, 20, 39, 49, 51, 44]"
2,0,Ġwhat,"[5, 12, 16, 51, 52, 22]"
2,0,Ġlines,"[17, 29, 30, 40, 45, 24]"
2,0,ĠI,"[7, 15, 20, 22, 58, 21]"
2,0,Ġneed,"[5, 7, 12, 32, 51, 38]"
2,0,Ġto,"[3, 34, 51, 53, 57, 38]"
2,0,Ġchange,"[24, 31, 32, 39, 53, 56]"
2,0,.,"[0, 4, 8, 31, 46, 62]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,Instead,"[0, 7, 48, 58, 60, 5]"
3,0,Ġof,"[4, 44, 47, 56, 58, 16]"
3,0,Ġrep,"[3, 14, 43, 50, 61, 6]"
3,0,ost,"[11, 37, 39, 43, 61, 40]"
3,0,ing,"[11, 37, 39, 40, 61, 0]"
3,0,Ġthe,"[11, 12, 33, 37, 54, 46]"
3,0,Ġwhole,"[12, 26, 33, 53, 54, 56]"
3,0,Ġcode,"[20, 28, 29, 32, 37, 43]"
3,0,",","[7, 8, 16, 22, 55, 46]"
3,0,Ġyou,"[7, 16, 29, 42, 44, 8]"
3,0,Ġcan,"[6, 11, 23, 30, 52, 57]"
3,0,Ġalso,"[23, 30, 44, 52, 53, 7]"
3,0,Ġjust,"[16, 30, 44, 52, 53, 58]"
3,0,Ġtell,"[37, 52, 56, 58, 61, 39]"
3,0,Ġme,"[4, 29, 37, 39, 58, 53]"
3,0,Ġwhat,"[4, 33, 37, 54, 63, 28]"
3,0,Ġlines,"[2, 20, 29, 42, 43, 32]"
3,0,ĠI,"[2, 4, 19, 29, 54, 16]"
3,0,Ġneed,"[2, 30, 42, 52, 59, 63]"
3,0,Ġto,"[2, 30, 41, 52, 56, 42]"
3,0,Ġchange,"[2, 25, 39, 52, 61, 63]"
3,0,.,"[5, 17, 22, 45, 55, 35]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,Instead,"[18, 29, 34, 38, 59, 6]"
4,0,Ġof,"[5, 29, 30, 38, 44, 25]"
4,0,Ġrep,"[2, 12, 31, 43, 50, 15]"
4,0,ost,"[9, 19, 25, 43, 50, 48]"
4,0,ing,"[9, 19, 25, 43, 50, 31]"
4,0,Ġthe,"[9, 25, 29, 47, 50, 61]"
4,0,Ġwhole,"[4, 19, 47, 48, 54, 9]"
4,0,Ġcode,"[19, 24, 25, 28, 62, 55]"
4,0,",","[5, 16, 22, 39, 52, 41]"
4,0,Ġyou,"[4, 5, 30, 38, 39, 52]"
4,0,Ġcan,"[8, 25, 38, 41, 44, 29]"
4,0,Ġalso,"[6, 8, 38, 41, 44, 30]"
4,0,Ġjust,"[8, 21, 30, 38, 44, 9]"
4,0,Ġtell,"[9, 41, 44, 48, 50, 43]"
4,0,Ġme,"[4, 9, 41, 44, 61, 25]"
4,0,Ġwhat,"[7, 9, 30, 41, 61, 48]"
4,0,Ġlines,"[9, 19, 24, 48, 55, 28]"
4,0,ĠI,"[4, 9, 30, 51, 57, 7]"
4,0,Ġneed,"[7, 8, 9, 25, 53, 61]"
4,0,Ġto,"[8, 9, 23, 33, 53, 7]"
4,0,Ġchange,"[9, 43, 48, 50, 61, 56]"
4,0,.,"[3, 18, 22, 39, 52, 51]"
5,0,<｜begin▁of▁sentence｜>,"[19, 20, 47, 49, 52, 54]"
5,0,Instead,"[18, 35, 38, 39, 41, 50]"
