Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 11]"
1,0,What,"[8, 22, 43, 46, 63, 17]"
1,0,',"[4, 8, 25, 60, 62, 51]"
1,0,s,"[0, 8, 38, 53, 56, 61]"
1,0,Ġyour,"[8, 21, 52, 55, 62, 56]"
1,0,Ġfavorite,"[8, 14, 39, 47, 56, 3]"
1,0,Ġcolor,"[8, 18, 19, 39, 59, 2]"
1,0,Ġand,"[8, 24, 26, 43, 51, 59]"
1,0,Ġwhy,"[5, 8, 22, 43, 63, 26]"
1,0,?,"[4, 8, 25, 43, 56, 57]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,What,"[14, 42, 60, 61, 63, 35]"
2,0,',"[0, 19, 24, 49, 62, 8]"
2,0,s,"[16, 21, 24, 33, 49, 7]"
2,0,Ġyour,"[20, 22, 24, 33, 52, 49]"
2,0,Ġfavorite,"[17, 33, 36, 51, 52, 56]"
2,0,Ġcolor,"[26, 27, 36, 38, 45, 52]"
2,0,Ġand,"[0, 15, 46, 47, 48, 34]"
2,0,Ġwhy,"[1, 16, 44, 60, 61, 59]"
2,0,?,"[0, 8, 19, 44, 46, 24]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,What,"[0, 4, 14, 48, 58, 7]"
3,0,',"[5, 9, 15, 48, 55, 0]"
3,0,s,"[2, 4, 14, 15, 58, 63]"
3,0,Ġyour,"[2, 4, 29, 33, 54, 19]"
3,0,Ġfavorite,"[0, 2, 4, 33, 54, 63]"
3,0,Ġcolor,"[0, 20, 21, 24, 33, 43]"
3,0,Ġand,"[1, 9, 16, 51, 55, 57]"
3,0,Ġwhy,"[4, 16, 33, 51, 58, 19]"
3,0,?,"[9, 13, 22, 45, 55, 48]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,What,"[9, 29, 34, 38, 60, 30]"
4,0,',"[3, 18, 29, 34, 60, 63]"
4,0,s,"[9, 21, 25, 29, 38, 27]"
4,0,Ġyour,"[4, 9, 25, 29, 51, 47]"
4,0,Ġfavorite,"[9, 25, 47, 53, 54, 29]"
4,0,Ġcolor,"[1, 7, 24, 25, 55, 32]"
