Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,I,"[8, 22, 38, 46, 56, 26]"
1,0,Ġwant,"[5, 8, 12, 48, 63, 11]"
1,0,Ġto,"[8, 24, 35, 38, 53, 26]"
1,0,Ġuse,"[8, 28, 32, 41, 63, 14]"
1,0,Ġthis,"[8, 41, 48, 49, 62, 20]"
1,0,Ġapproach,"[2, 8, 32, 39, 47, 10]"
1,0,Ġin,"[8, 24, 35, 53, 56, 49]"
1,0,ĠHealthcare,"[7, 17, 30, 31, 33, 6]"
1,0,Ġcan,"[5, 8, 27, 50, 63, 36]"
1,0,Ġyou,"[8, 26, 29, 55, 62, 30]"
1,0,Ġsuggest,"[32, 42, 48, 56, 63, 8]"
1,0,Ġhow,"[5, 43, 49, 56, 63, 8]"
1,0,ĠI,"[7, 8, 26, 46, 62, 59]"
1,0,Ġcould,"[5, 11, 25, 27, 63, 43]"
1,0,Ġgo,"[27, 32, 37, 41, 45, 33]"
1,0,Ġabout,"[8, 28, 29, 48, 55, 32]"
1,0,Ġthis,"[8, 20, 41, 48, 62, 21]"
1,0,Ġwithin,"[9, 37, 42, 47, 48, 24]"
1,0,Ġa,"[6, 15, 20, 21, 26, 11]"
1,0,Ġ,"[13, 27, 34, 43, 57, 0]"
1,0,1,"[9, 13, 36, 40, 47, 37]"
1,0,4,"[13, 36, 40, 44, 47, 29]"
1,0,Ġday,"[8, 15, 19, 33, 59, 36]"
1,0,Ġtime,"[19, 36, 49, 50, 59, 39]"
1,0,Ġperiod,"[2, 18, 19, 39, 50, 15]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,I,"[21, 35, 42, 58, 63, 7]"
2,0,Ġwant,"[7, 12, 38, 51, 61, 32]"
2,0,Ġto,"[34, 38, 51, 53, 57, 14]"
2,0,Ġuse,"[24, 32, 39, 51, 53, 9]"
2,0,Ġthis,"[3, 12, 30, 52, 55, 40]"
2,0,Ġapproach,"[14, 26, 30, 36, 45, 12]"
2,0,Ġin,"[9, 15, 34, 47, 57, 11]"
2,0,ĠHealthcare,"[27, 35, 37, 60, 63, 57]"
2,0,Ġcan,"[5, 15, 47, 54, 56, 37]"
2,0,Ġyou,"[7, 16, 20, 24, 37, 3]"
2,0,Ġsuggest,"[12, 32, 39, 51, 56, 5]"
2,0,Ġhow,"[3, 5, 16, 34, 53, 24]"
2,0,ĠI,"[7, 20, 29, 33, 54, 3]"
2,0,Ġcould,"[5, 7, 12, 16, 49, 38]"
2,0,Ġgo,"[10, 24, 32, 39, 56, 23]"
2,0,Ġabout,"[9, 25, 30, 32, 56, 11]"
2,0,Ġthis,"[3, 12, 23, 52, 55, 28]"
2,0,Ġwithin,"[9, 15, 25, 34, 57, 13]"
2,0,Ġa,"[0, 3, 17, 37, 62, 55]"
2,0,Ġ,"[23, 43, 48, 58, 62, 13]"
2,0,1,"[17, 18, 43, 58, 60, 37]"
2,0,4,"[17, 18, 21, 43, 58, 37]"
2,0,Ġday,"[1, 29, 37, 38, 43, 45]"
2,0,Ġtime,"[25, 26, 40, 43, 45, 2]"
2,0,Ġperiod,"[2, 25, 40, 43, 45, 28]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,I,"[0, 7, 14, 42, 48, 3]"
3,0,Ġwant,"[4, 30, 42, 52, 58, 0]"
3,0,Ġto,"[4, 42, 46, 52, 56, 0]"
3,0,Ġuse,"[6, 52, 59, 61, 63, 25]"
3,0,Ġthis,"[6, 12, 33, 37, 54, 0]"
3,0,Ġapproach,"[20, 29, 37, 59, 63, 42]"
3,0,Ġin,"[25, 28, 40, 47, 59, 57]"
3,0,ĠHealthcare,"[0, 3, 21, 36, 57, 29]"
3,0,Ġcan,"[6, 19, 30, 58, 60, 52]"
3,0,Ġyou,"[2, 4, 52, 58, 60, 29]"
3,0,Ġsuggest,"[4, 37, 39, 58, 61, 2]"
3,0,Ġhow,"[4, 37, 54, 56, 60, 58]"
3,0,ĠI,"[2, 4, 29, 54, 60, 19]"
3,0,Ġcould,"[2, 4, 30, 52, 63, 28]"
3,0,Ġgo,"[2, 25, 52, 61, 63, 17]"
3,0,Ġabout,"[39, 52, 56, 59, 61, 63]"
3,0,Ġthis,"[12, 33, 37, 54, 56, 47]"
3,0,Ġwithin,"[8, 28, 47, 59, 60, 26]"
3,0,Ġa,"[6, 12, 26, 28, 47, 31]"
3,0,Ġ,"[5, 21, 46, 48, 62, 60]"
3,0,1,"[12, 27, 38, 49, 62, 26]"
3,0,4,"[17, 27, 38, 42, 62, 15]"
3,0,Ġday,"[8, 26, 27, 34, 38, 42]"
3,0,Ġtime,"[8, 20, 32, 34, 43, 27]"
3,0,Ġperiod,"[8, 20, 32, 34, 43, 26]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,I,"[10, 29, 34, 38, 59, 60]"
4,0,Ġwant,"[9, 25, 29, 38, 53, 8]"
4,0,Ġto,"[9, 23, 25, 29, 41, 8]"
4,0,Ġuse,"[9, 20, 23, 29, 43, 41]"
4,0,Ġthis,"[4, 19, 29, 30, 61, 25]"
4,0,Ġapproach,"[5, 19, 24, 28, 55, 9]"
4,0,Ġin,"[17, 20, 23, 41, 57, 61]"
4,0,ĠHealthcare,"[1, 15, 40, 48, 62, 46]"
4,0,Ġcan,"[2, 8, 29, 52, 57, 30]"
4,0,Ġyou,"[8, 9, 29, 30, 44, 4]"
4,0,Ġsuggest,"[6, 9, 44, 50, 53, 41]"
4,0,Ġhow,"[9, 23, 30, 41, 44, 17]"
4,0,ĠI,"[4, 9, 29, 30, 51, 23]"
4,0,Ġcould,"[8, 9, 23, 29, 44, 53]"
4,0,Ġgo,"[9, 43, 44, 55, 56, 23]"
4,0,Ġabout,"[9, 23, 44, 53, 58, 20]"
4,0,Ġthis,"[4, 9, 19, 30, 61, 58]"
4,0,Ġwithin,"[17, 20, 23, 57, 58, 29]"
4,0,Ġa,"[5, 17, 29, 47, 58, 20]"
4,0,Ġ,"[3, 18, 34, 38, 45, 29]"
4,0,1,"[10, 40, 45, 47, 48, 46]"
4,0,4,"[10, 40, 45, 46, 47, 48]"
4,0,Ġday,"[0, 19, 40, 55, 58, 46]"
4,0,Ġtime,"[0, 7, 19, 55, 58, 5]"
4,0,Ġperiod,"[5, 7, 19, 55, 58, 48]"
5,0,<｜begin▁of▁sentence｜>,"[19, 20, 47, 49, 52, 54]"
5,0,I,"[18, 35, 38, 41, 55, 15]"
5,0,Ġwant,"[35, 38, 49, 51, 55, 45]"
5,0,Ġto,"[36, 38, 41, 49, 51, 45]"
5,0,Ġuse,"[22, 36, 38, 49, 51, 23]"
5,0,Ġthis,"[22, 36, 38, 49, 51, 50]"
5,0,Ġapproach,"[0, 3, 6, 30, 49, 36]"
5,0,Ġin,"[0, 23, 51, 58, 60, 49]"
5,0,ĠHealthcare,"[2, 13, 29, 42, 44, 55]"
5,0,Ġcan,"[18, 27, 45, 51, 56, 49]"
5,0,Ġyou,"[27, 31, 49, 51, 55, 16]"
5,0,Ġsuggest,"[3, 22, 31, 49, 51, 45]"
5,0,Ġhow,"[3, 31, 49, 51, 60, 57]"
5,0,ĠI,"[0, 16, 31, 48, 51, 60]"
5,0,Ġcould,"[9, 31, 45, 51, 57, 47]"
5,0,Ġgo,"[22, 28, 45, 51, 57, 58]"
5,0,Ġabout,"[22, 45, 51, 58, 60, 3]"
5,0,Ġthis,"[3, 6, 22, 49, 58, 48]"
5,0,Ġwithin,"[23, 29, 57, 58, 60, 0]"
5,0,Ġa,"[23, 29, 36, 58, 60, 48]"
5,0,Ġ,"[1, 7, 8, 15, 63, 54]"
5,0,1,"[29, 40, 55, 59, 63, 1]"
5,0,4,"[5, 25, 29, 40, 59, 63]"
5,0,Ġday,"[4, 29, 30, 40, 59, 5]"
5,0,Ġtime,"[4, 14, 29, 30, 59, 26]"
5,0,Ġperiod,"[4, 14, 29, 30, 59, 26]"
6,0,<｜begin▁of▁sentence｜>,"[13, 21, 22, 42, 47, 32]"
6,0,I,"[37, 39, 41, 46, 56, 1]"
6,0,Ġwant,"[15, 19, 24, 52, 56, 37]"
6,0,Ġto,"[10, 19, 24, 46, 52, 37]"
6,0,Ġuse,"[4, 7, 19, 44, 52, 0]"
6,0,Ġthis,"[7, 24, 36, 40, 52, 19]"
6,0,Ġapproach,"[2, 24, 33, 40, 53, 19]"
6,0,Ġin,"[7, 40, 43, 49, 52, 0]"
6,0,ĠHealthcare,"[3, 27, 29, 48, 53, 13]"
6,0,Ġcan,"[9, 18, 37, 52, 56, 54]"
6,0,Ġyou,"[18, 37, 40, 52, 56, 21]"
6,0,Ġsuggest,"[5, 7, 24, 44, 52, 14]"
6,0,Ġhow,"[5, 7, 24, 44, 52, 10]"
6,0,ĠI,"[15, 21, 22, 40, 52, 56]"
6,0,Ġcould,"[0, 10, 22, 40, 52, 13]"
6,0,Ġgo,"[7, 9, 52, 60, 62, 44]"
6,0,Ġabout,"[2, 7, 44, 49, 52, 53]"
6,0,Ġthis,"[2, 7, 40, 44, 53, 36]"
6,0,Ġwithin,"[0, 40, 43, 49, 52, 44]"
6,0,Ġa,"[8, 36, 49, 58, 61, 4]"
6,0,Ġ,"[1, 23, 39, 42, 45, 32]"
6,0,1,"[6, 25, 28, 51, 57, 26]"
6,0,4,"[6, 26, 28, 37, 51, 17]"
6,0,Ġday,"[14, 28, 31, 51, 53, 57]"
6,0,Ġtime,"[2, 25, 28, 53, 57, 31]"
6,0,Ġperiod,"[14, 24, 28, 33, 53, 25]"
7,0,<｜begin▁of▁sentence｜>,"[28, 43, 44, 58, 62, 18]"
7,0,I,"[6, 16, 41, 46, 50, 18]"
7,0,Ġwant,"[4, 20, 33, 45, 48, 41]"
7,0,Ġto,"[4, 20, 33, 45, 48, 41]"
7,0,Ġuse,"[4, 20, 45, 48, 54, 9]"
7,0,Ġthis,"[10, 20, 33, 48, 54, 45]"
7,0,Ġapproach,"[9, 10, 20, 47, 49, 7]"
7,0,Ġin,"[20, 45, 48, 52, 54, 51]"
7,0,ĠHealthcare,"[11, 27, 39, 47, 53, 35]"
7,0,Ġcan,"[20, 21, 33, 38, 48, 41]"
7,0,Ġyou,"[20, 33, 38, 41, 48, 25]"
7,0,Ġsuggest,"[10, 20, 33, 37, 45, 4]"
7,0,Ġhow,"[10, 20, 33, 36, 45, 48]"
7,0,ĠI,"[1, 20, 33, 46, 48, 23]"
7,0,Ġcould,"[20, 30, 33, 45, 48, 9]"
7,0,Ġgo,"[18, 45, 48, 52, 54, 15]"
7,0,Ġabout,"[10, 20, 45, 48, 54, 33]"
7,0,Ġthis,"[1, 10, 45, 47, 53, 20]"
7,0,Ġwithin,"[9, 10, 45, 52, 54, 1]"
7,0,Ġa,"[1, 14, 52, 54, 58, 9]"
7,0,Ġ,"[6, 18, 24, 28, 58, 13]"
7,0,1,"[22, 29, 31, 47, 61, 14]"
7,0,4,"[22, 31, 47, 61, 63, 53]"
7,0,Ġday,"[22, 27, 47, 53, 63, 29]"
7,0,Ġtime,"[22, 35, 45, 47, 63, 29]"
7,0,Ġperiod,"[22, 45, 47, 60, 63, 53]"
