Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,How,"[8, 22, 43, 46, 63, 7]"
1,0,Ġdoes,"[5, 8, 45, 61, 63, 27]"
1,0,Ġthe,"[6, 8, 21, 26, 35, 53]"
1,0,Ġlevel,"[3, 8, 18, 39, 47, 19]"
1,0,Ġof,"[8, 24, 34, 35, 52, 26]"
1,0,Ġshoe,"[2, 7, 19, 31, 59, 33]"
1,0,Ġcushion,"[2, 10, 18, 31, 54, 19]"
1,0,ing,"[8, 15, 23, 38, 50, 34]"
1,0,Ġaffect,"[10, 14, 37, 54, 63, 8]"
1,0,Ġthe,"[6, 8, 21, 49, 50, 48]"
1,0,Ġjoint,"[3, 14, 18, 19, 47, 54]"
1,0,Ġangles,"[2, 3, 18, 39, 61, 19]"
1,0,Ġand,"[8, 22, 24, 43, 51, 7]"
1,0,Ġforces,"[2, 17, 19, 58, 61, 63]"
1,0,Ġduring,"[27, 37, 42, 43, 48, 17]"
1,0,Ġwalking,"[18, 19, 21, 31, 58, 7]"
1,0,Ġin,"[8, 24, 26, 35, 53, 48]"
1,0,Ġindividuals,"[2, 17, 30, 39, 61, 40]"
1,0,Ġwith,"[8, 11, 42, 52, 56, 26]"
1,0,Ġdifferent,"[0, 9, 14, 22, 53, 17]"
1,0,Ġfoot,"[18, 19, 31, 44, 45, 59]"
1,0,Ġarch,"[18, 19, 30, 39, 44, 34]"
1,0,Ġtypes,"[3, 18, 39, 50, 61, 2]"
1,0,?,"[4, 25, 43, 57, 62, 56]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,How,"[35, 42, 60, 61, 63, 4]"
2,0,Ġdoes,"[7, 18, 24, 49, 56, 61]"
2,0,Ġthe,"[14, 22, 35, 52, 55, 3]"
2,0,Ġlevel,"[18, 26, 45, 60, 61, 63]"
2,0,Ġof,"[15, 22, 30, 48, 49, 16]"
2,0,Ġshoe,"[1, 26, 27, 31, 45, 40]"
2,0,Ġcushion,"[2, 6, 11, 32, 36, 55]"
2,0,ing,"[2, 11, 28, 39, 48, 32]"
2,0,Ġaffect,"[5, 15, 32, 47, 56, 12]"
2,0,Ġthe,"[3, 22, 40, 52, 55, 13]"
2,0,Ġjoint,"[17, 26, 27, 36, 45, 40]"
2,0,Ġangles,"[2, 26, 40, 43, 54, 45]"
2,0,Ġand,"[0, 15, 33, 46, 48, 47]"
2,0,Ġforces,"[1, 26, 44, 45, 59, 40]"
2,0,Ġduring,"[9, 15, 25, 33, 47, 55]"
2,0,Ġwalking,"[3, 27, 37, 39, 53, 31]"
2,0,Ġin,"[9, 11, 15, 53, 57, 30]"
2,0,Ġindividuals,"[3, 20, 27, 37, 53, 17]"
2,0,Ġwith,"[9, 16, 28, 34, 37, 15]"
2,0,Ġdifferent,"[3, 16, 17, 52, 53, 49]"
2,0,Ġfoot,"[26, 27, 36, 45, 60, 63]"
2,0,Ġarch,"[6, 11, 32, 36, 50, 2]"
2,0,Ġtypes,"[2, 11, 25, 43, 55, 32]"
2,0,?,"[0, 8, 19, 46, 47, 34]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,How,"[0, 4, 14, 48, 58, 7]"
3,0,Ġdoes,"[2, 4, 6, 58, 63, 30]"
3,0,Ġthe,"[2, 4, 33, 54, 56, 41]"
3,0,Ġlevel,"[20, 32, 42, 43, 59, 14]"
3,0,Ġof,"[4, 26, 54, 56, 59, 47]"
3,0,Ġshoe,"[20, 21, 24, 35, 43, 50]"
3,0,Ġcushion,"[21, 24, 43, 57, 61, 40]"
3,0,ing,"[24, 39, 40, 43, 61, 11]"
3,0,Ġaffect,"[2, 19, 39, 61, 63, 30]"
3,0,Ġthe,"[2, 12, 18, 46, 54, 56]"
