Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,very,"[0, 8, 15, 22, 29, 23]"
1,0,Ġgood,"[8, 29, 33, 34, 63, 10]"
1,0,",","[4, 8, 36, 43, 51, 11]"
1,0,Ġbut,"[5, 8, 25, 42, 43, 26]"
1,0,Ġlets,"[37, 42, 43, 45, 63, 8]"
1,0,Ġassume,"[37, 42, 48, 54, 58, 8]"
1,0,Ġthe,"[6, 8, 12, 21, 49, 41]"
1,0,Ġentities,"[2, 3, 39, 40, 61, 47]"
1,0,Ġare,"[5, 8, 27, 38, 59, 48]"
1,0,Ġlist,"[2, 24, 32, 40, 41, 18]"
1,0,Ġas,"[0, 20, 24, 42, 49, 9]"
1,0,Ġfollows,"[28, 32, 37, 42, 48, 6]"
1,0,:,"[20, 25, 55, 56, 57, 43]"
1,0,Ċ,"[4, 20, 31, 43, 57, 7]"
1,0,entities,"[2, 6, 33, 39, 61, 40]"
1,0,Ġ=,"[5, 23, 27, 45, 52, 43]"
1,0,Ġ[{,"[20, 27, 43, 55, 62, 60]"
1,0,',"[0, 43, 55, 60, 62, 25]"
1,0,start,"[17, 18, 32, 37, 39, 6]"
1,0,':,"[25, 43, 48, 55, 62, 52]"
1,0,Ġ,"[0, 20, 27, 34, 43, 57]"
1,0,5,"[1, 20, 37, 40, 63, 52]"
1,0,",","[4, 36, 42, 43, 51, 59]"
1,0,Ġ',"[46, 52, 55, 60, 62, 11]"
1,0,end,"[9, 18, 24, 32, 39, 37]"
1,0,':,"[16, 25, 43, 55, 62, 21]"
1,0,Ġ,"[0, 20, 27, 34, 57, 38]"
1,0,1,"[9, 20, 21, 37, 40, 48]"
1,0,2,"[11, 14, 34, 38, 40, 29]"
1,0,",","[4, 12, 30, 36, 51, 43]"
1,0,Ġ',"[12, 46, 55, 60, 62, 52]"
1,0,label,"[18, 32, 33, 39, 40, 6]"
1,0,':,"[25, 43, 48, 55, 62, 3]"
1,0,Ġ',"[20, 49, 55, 60, 62, 46]"
1,0,LOCATION,"[6, 32, 33, 39, 40, 59]"
1,0,"',","[4, 25, 38, 43, 51, 48]"
1,0,Ġ',"[12, 49, 55, 60, 62, 21]"
1,0,text,"[2, 7, 35, 39, 53, 3]"
1,0,':,"[25, 43, 48, 55, 62, 42]"
1,0,Ġ',"[20, 49, 55, 60, 62, 46]"
1,0,6,"[0, 1, 14, 37, 40, 42]"
1,0,th,"[6, 9, 14, 15, 33, 36]"
1,0,ĠAve,"[3, 19, 36, 46, 47, 15]"
1,0,",'","[25, 51, 55, 60, 62, 4]"
1,0,"},","[9, 18, 25, 43, 51, 42]"
1,0,Ġ{',"[25, 27, 43, 55, 60, 13]"
1,0,start,"[18, 32, 37, 39, 41, 17]"
1,0,':,"[25, 43, 48, 55, 62, 21]"
1,0,Ġ,"[0, 20, 27, 34, 42, 57]"
1,0,1,"[9, 21, 23, 37, 41, 20]"
1,0,4,"[1, 13, 22, 29, 40, 14]"
1,0,",","[4, 42, 43, 51, 58, 11]"
1,0,Ġ',"[46, 49, 55, 60, 62, 11]"
1,0,end,"[9, 14, 18, 24, 39, 42]"
1,0,':,"[16, 25, 43, 55, 62, 21]"
1,0,Ġ,"[0, 20, 27, 34, 57, 42]"
1,0,2,"[10, 19, 20, 37, 42, 54]"
1,0,3,"[1, 28, 29, 40, 59, 34]"
1,0,",","[4, 22, 30, 51, 58, 43]"
1,0,Ġ',"[46, 49, 55, 60, 62, 12]"
1,0,label,"[18, 32, 39, 48, 53, 2]"
1,0,':,"[25, 43, 48, 55, 62, 23]"
1,0,Ġ',"[20, 49, 55, 60, 62, 46]"
1,0,LOCATION,"[6, 33, 39, 40, 59, 32]"
1,0,"',","[4, 25, 38, 43, 51, 23]"
1,0,Ġ',"[21, 49, 55, 60, 62, 22]"
1,0,text,"[7, 18, 35, 39, 53, 16]"
1,0,':,"[25, 43, 48, 55, 62, 42]"
1,0,Ġ',"[20, 49, 55, 60, 62, 46]"
1,0,K,"[15, 41, 45, 46, 58, 30]"
1,0,etch,"[6, 32, 33, 35, 36, 15]"
1,0,ikan,"[6, 34, 35, 49, 50, 44]"
1,0,",'","[25, 51, 55, 60, 62, 35]"
1,0,"},","[9, 18, 25, 43, 51, 42]"
1,0,Ġ{',"[25, 27, 43, 55, 60, 13]"
1,0,start,"[18, 32, 37, 39, 41, 17]"
1,0,':,"[25, 43, 48, 55, 62, 21]"
1,0,Ġ,"[0, 20, 27, 34, 42, 57]"
1,0,2,"[10, 19, 37, 54, 58, 42]"
1,0,5,"[1, 23, 29, 40, 63, 16]"
1,0,",","[4, 42, 43, 51, 58, 63]"
1,0,Ġ',"[11, 49, 55, 60, 62, 22]"
1,0,end,"[9, 18, 24, 39, 42, 14]"
1,0,':,"[16, 25, 43, 55, 62, 21]"
1,0,Ġ,"[0, 20, 27, 34, 42, 57]"
1,0,3,"[1, 19, 30, 37, 59, 40]"
1,0,1,"[9, 22, 28, 29, 40, 58]"
1,0,",","[4, 22, 36, 51, 58, 41]"
1,0,Ġ',"[12, 49, 55, 60, 62, 46]"
1,0,label,"[18, 32, 39, 48, 53, 2]"
1,0,':,"[25, 43, 48, 55, 62, 23]"
1,0,Ġ',"[20, 49, 55, 60, 62, 46]"
1,0,LOCATION,"[6, 33, 39, 40, 59, 32]"
1,0,"',","[23, 25, 38, 43, 51, 41]"
1,0,Ġ',"[22, 49, 55, 60, 62, 21]"
1,0,text,"[7, 18, 35, 39, 53, 16]"
1,0,':,"[25, 43, 48, 55, 62, 42]"
1,0,Ġ',"[20, 49, 55, 60, 62, 21]"
1,0,Alaska,"[6, 30, 31, 33, 46, 40]"
1,0,Ġ',"[25, 41, 55, 60, 62, 22]"
1,0,"},","[9, 18, 25, 43, 51, 42]"
1,0,Ġ{',"[25, 27, 43, 55, 60, 13]"
