Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,generate,"[8, 17, 24, 32, 56, 6]"
1,0,Ġa,"[6, 8, 21, 26, 49, 56]"
1,0,Ġscript,"[2, 7, 8, 39, 47, 17]"
1,0,Ġthat,"[5, 8, 12, 43, 50, 36]"
1,0,Ġreads,"[18, 23, 32, 33, 48, 61]"
1,0,Ġa,"[6, 8, 21, 26, 49, 29]"
1,0,Ġfile,"[2, 7, 36, 39, 47, 59]"
1,0,Ġcontaining,"[23, 24, 32, 37, 42, 43]"
1,0,Ġa,"[8, 20, 21, 26, 49, 59]"
1,0,ĠP,"[6, 36, 45, 46, 47, 44]"
1,0,EM,"[6, 15, 30, 33, 36, 22]"
1,0,Ġand,"[8, 11, 24, 43, 51, 7]"
1,0,Ġconverts,"[18, 24, 32, 54, 61, 37]"
1,0,Ġit,"[8, 26, 50, 55, 62, 43]"
1,0,Ġto,"[8, 24, 35, 38, 53, 26]"
1,0,Ġa,"[8, 20, 21, 26, 59, 38]"
1,0,ĠCSR,"[6, 30, 32, 33, 46, 47]"
1,0,.,"[4, 8, 43, 51, 57, 11]"
1,0,Ġmake,"[11, 24, 32, 42, 63, 5]"
1,0,Ġsure,"[5, 22, 32, 48, 63, 42]"
1,0,Ġto,"[24, 29, 35, 49, 53, 52]"
1,0,Ġretain,"[6, 23, 32, 33, 37, 24]"
1,0,Ġall,"[6, 9, 21, 22, 27, 24]"
1,0,ĠSAN,"[6, 16, 30, 33, 46, 32]"
1,0,s,"[34, 38, 47, 50, 61, 28]"
1,0,Ġand,"[8, 22, 24, 51, 58, 56]"
1,0,Ġother,"[0, 9, 14, 28, 52, 38]"
1,0,Ġfields,"[2, 32, 33, 39, 61, 19]"
1,0,/,"[13, 50, 52, 55, 60, 22]"
1,0,extensions,"[2, 32, 33, 39, 54, 18]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,generate,"[35, 39, 42, 57, 63, 14]"
2,0,Ġa,"[17, 33, 35, 55, 62, 6]"
2,0,Ġscript,"[18, 30, 43, 45, 57, 27]"
2,0,Ġthat,"[2, 9, 11, 15, 34, 14]"
2,0,Ġreads,"[5, 9, 32, 34, 39, 56]"
2,0,Ġa,"[14, 17, 35, 55, 62, 4]"
2,0,Ġfile,"[18, 26, 30, 43, 45, 14]"
2,0,Ġcontaining,"[5, 9, 15, 30, 34, 2]"
2,0,Ġa,"[3, 17, 23, 35, 55, 16]"
2,0,ĠP,"[18, 35, 57, 60, 63, 43]"
2,0,EM,"[10, 11, 14, 29, 50, 21]"
2,0,Ġand,"[0, 15, 46, 47, 48, 10]"
2,0,Ġconverts,"[1, 32, 39, 44, 59, 20]"
2,0,Ġit,"[12, 20, 36, 52, 55, 3]"
2,0,Ġto,"[6, 9, 15, 34, 57, 50]"
2,0,Ġa,"[0, 3, 17, 23, 35, 62]"
2,0,ĠCSR,"[18, 21, 35, 60, 63, 43]"
2,0,.,"[0, 8, 15, 46, 47, 10]"
2,0,Ġmake,"[39, 42, 57, 59, 61, 7]"
