Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,How,"[8, 22, 43, 46, 63, 7]"
1,0,Ġdoes,"[5, 8, 45, 61, 63, 27]"
1,0,Ġthe,"[6, 8, 21, 26, 35, 59]"
1,0,Ġregulation,"[2, 3, 10, 47, 54, 18]"
1,0,Ġof,"[3, 8, 24, 35, 52, 50]"
1,0,Ġgly,"[8, 16, 31, 44, 45, 26]"
1,0,col,"[11, 15, 16, 34, 44, 30]"
1,0,ysis,"[3, 11, 28, 34, 59, 47]"
1,0,Ġallow,"[5, 10, 37, 41, 63, 8]"
1,0,Ġfor,"[8, 10, 41, 49, 52, 24]"
1,0,Ġefficient,"[10, 14, 54, 59, 63, 58]"
1,0,Ġenergy,"[2, 10, 19, 21, 59, 29]"
1,0,Ġproduction,"[3, 18, 41, 54, 59, 15]"
1,0,Ġin,"[8, 24, 28, 35, 53, 38]"
1,0,Ġthe,"[6, 8, 12, 21, 40, 48]"
1,0,Ġhuman,"[3, 21, 22, 30, 47, 16]"
1,0,Ġbody,"[2, 3, 34, 50, 59, 19]"
1,0,?,"[4, 25, 43, 56, 57, 8]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,How,"[35, 42, 60, 61, 63, 4]"
2,0,Ġdoes,"[7, 18, 24, 49, 56, 61]"
2,0,Ġthe,"[14, 22, 35, 52, 55, 3]"
2,0,Ġregulation,"[26, 27, 31, 45, 60, 18]"
2,0,Ġof,"[11, 15, 22, 41, 48, 49]"
2,0,Ġgly,"[27, 31, 35, 60, 63, 13]"
2,0,col,"[21, 23, 28, 40, 41, 48]"
2,0,ysis,"[2, 32, 41, 48, 50, 28]"
2,0,Ġallow,"[5, 15, 32, 47, 56, 12]"
2,0,Ġfor,"[3, 9, 16, 49, 53, 39]"
2,0,Ġefficient,"[17, 26, 52, 53, 56, 18]"
2,0,Ġenergy,"[26, 27, 31, 40, 43, 6]"
2,0,Ġproduction,"[2, 39, 40, 54, 55, 28]"
2,0,Ġin,"[3, 9, 14, 15, 57, 34]"
2,0,Ġthe,"[0, 3, 14, 22, 37, 52]"
2,0,Ġhuman,"[13, 20, 27, 33, 37, 31]"
2,0,Ġbody,"[20, 36, 37, 43, 45, 28]"
2,0,?,"[0, 8, 19, 46, 47, 62]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,How,"[0, 4, 14, 48, 58, 7]"
3,0,Ġdoes,"[2, 4, 6, 58, 63, 30]"
3,0,Ġthe,"[2, 4, 33, 54, 56, 41]"
3,0,Ġregulation,"[20, 21, 23, 32, 43, 63]"
3,0,Ġof,"[12, 39, 40, 54, 56, 63]"
3,0,Ġgly,"[3, 14, 21, 35, 62, 46]"
3,0,col,"[10, 21, 31, 36, 41, 17]"
3,0,ysis,"[11, 21, 31, 36, 40, 57]"
3,0,Ġallow,"[2, 30, 52, 61, 63, 39]"
3,0,Ġfor,"[25, 47, 52, 56, 59, 63]"
3,0,Ġefficient,"[33, 52, 53, 56, 59, 51]"
3,0,Ġenergy,"[20, 21, 35, 43, 59, 57]"
3,0,Ġproduction,"[32, 40, 57, 59, 61, 35]"
3,0,Ġin,"[25, 28, 40, 47, 59, 10]"
3,0,Ġthe,"[18, 28, 41, 47, 54, 46]"
3,0,Ġhuman,"[0, 21, 29, 54, 56, 32]"
3,0,Ġbody,"[8, 11, 24, 29, 32, 28]"
3,0,?,"[5, 22, 45, 55, 60, 9]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,How,"[9, 13, 29, 34, 38, 60]"
4,0,Ġdoes,"[8, 9, 25, 29, 38, 41]"
4,0,Ġthe,"[9, 25, 29, 44, 51, 58]"
