Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,so,"[8, 11, 22, 29, 42, 0]"
1,0,",","[4, 8, 11, 43, 51, 56]"
1,0,Ġlet,"[5, 8, 42, 43, 63, 26]"
1,0,',"[8, 49, 55, 60, 62, 25]"
1,0,s,"[0, 8, 38, 49, 61, 16]"
1,0,Ġsay,"[8, 17, 42, 48, 58, 5]"
1,0,ĠI,"[8, 20, 46, 49, 62, 5]"
1,0,',"[8, 25, 55, 60, 62, 56]"
1,0,m,"[8, 11, 38, 41, 59, 56]"
1,0,Ġworking,"[8, 10, 17, 32, 56, 11]"
1,0,Ġon,"[8, 24, 29, 34, 41, 55]"
1,0,Ġan,"[0, 8, 20, 21, 26, 6]"
1,0,Ġopen,"[17, 18, 32, 41, 47, 24]"
1,0,Ġsource,"[2, 17, 32, 36, 39, 29]"
1,0,Ġproject,"[2, 32, 39, 56, 59, 33]"
1,0,.,"[4, 8, 43, 51, 57, 11]"
1,0,ĠFirst,"[6, 9, 14, 32, 42, 46]"
1,0,",","[4, 29, 36, 43, 51, 56]"
1,0,ĠI,"[5, 8, 46, 61, 62, 15]"
1,0,Ġfork,"[6, 18, 24, 32, 33, 54]"
1,0,Ġit,"[6, 35, 50, 55, 62, 34]"
1,0,",","[4, 7, 14, 43, 51, 59]"
1,0,Ġthen,"[20, 24, 25, 42, 43, 7]"
1,0,ĠI,"[20, 26, 30, 46, 62, 8]"
1,0,Ġclone,"[24, 32, 33, 41, 56, 18]"
1,0,Ġmy,"[6, 21, 22, 46, 62, 55]"
1,0,Ġfork,"[6, 24, 32, 33, 47, 2]"
1,0,ed,"[15, 23, 35, 38, 50, 49]"
1,0,Ġrepo,"[2, 7, 33, 39, 44, 32]"
1,0,",","[4, 14, 43, 51, 59, 36]"
1,0,Ġthen,"[20, 24, 25, 42, 43, 7]"
1,0,ĠI,"[20, 26, 30, 46, 62, 61]"
