Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,Find,"[8, 17, 22, 23, 56, 32]"
1,0,Ġx,"[8, 26, 41, 45, 59, 29]"
1,0,Ġsuch,"[0, 8, 17, 42, 43, 6]"
1,0,Ġthat,"[5, 8, 17, 34, 43, 29]"
1,0,Ġf,"[15, 21, 26, 44, 45, 8]"
1,0,(,"[0, 13, 27, 36, 60, 52]"
1,0,x,"[7, 15, 41, 45, 59, 26]"
1,0,),"[7, 9, 25, 43, 62, 41]"
1,0,Ġ=,"[13, 23, 25, 26, 27, 5]"
1,0,Ġ,"[0, 20, 34, 43, 57, 27]"
1,0,0,"[1, 7, 16, 20, 37, 11]"
1,0,.,"[4, 8, 43, 51, 52, 41]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,Find,"[39, 42, 51, 57, 63, 61]"
2,0,Ġx,"[4, 35, 51, 53, 58, 17]"
2,0,Ġsuch,"[5, 9, 17, 34, 52, 14]"
2,0,Ġthat,"[9, 15, 34, 52, 57, 47]"
2,0,Ġf,"[7, 35, 60, 61, 63, 16]"
2,0,(,"[4, 10, 13, 34, 60, 38]"
2,0,x,"[4, 35, 37, 50, 60, 31]"
2,0,),"[0, 2, 25, 47, 48, 38]"
2,0,Ġ=,"[16, 19, 34, 40, 47, 37]"
2,0,Ġ,"[2, 6, 48, 49, 62, 13]"
2,0,0,"[18, 22, 24, 27, 40, 58]"
2,0,.,"[0, 8, 46, 47, 55, 1]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,Find,"[0, 14, 48, 58, 60, 5]"
3,0,Ġx,"[0, 6, 12, 17, 36, 3]"
3,0,Ġsuch,"[4, 6, 19, 33, 53, 54]"
3,0,Ġthat,"[4, 6, 16, 19, 44, 33]"
3,0,Ġf,"[3, 21, 36, 56, 62, 29]"
3,0,(,"[9, 10, 18, 36, 48, 5]"
3,0,x,"[3, 10, 29, 36, 49, 11]"
3,0,),"[1, 9, 15, 36, 45, 10]"
3,0,Ġ=,"[1, 9, 13, 19, 30, 45]"
3,0,Ġ,"[5, 21, 46, 48, 62, 60]"
3,0,0,"[2, 35, 49, 62, 63, 14]"
3,0,.,"[1, 22, 45, 49, 55, 8]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,Find,"[9, 25, 29, 34, 38, 50]"
4,0,Ġx,"[1, 2, 35, 48, 49, 9]"
4,0,Ġsuch,"[4, 30, 47, 54, 57, 9]"
4,0,Ġthat,"[5, 9, 17, 23, 30, 6]"
4,0,Ġf,"[2, 24, 35, 40, 48, 36]"
4,0,(,"[18, 26, 42, 59, 60, 29]"
4,0,x,"[24, 35, 36, 40, 48, 32]"
4,0,),"[26, 51, 52, 60, 63, 24]"
4,0,Ġ=,"[8, 26, 42, 57, 63, 29]"
4,0,Ġ,"[3, 18, 34, 38, 45, 29]"
4,0,0,"[40, 43, 53, 56, 61, 27]"
4,0,.,"[22, 26, 39, 52, 63, 29]"
5,0,<｜begin▁of▁sentence｜>,"[19, 20, 47, 49, 52, 54]"
5,0,Find,"[18, 35, 38, 41, 49, 55]"
5,0,Ġx,"[28, 35, 44, 49, 63, 38]"
5,0,Ġsuch,"[0, 31, 49, 55, 56, 33]"
5,0,Ġthat,"[0, 38, 49, 51, 60, 36]"
5,0,Ġf,"[7, 34, 35, 42, 44, 49]"
5,0,(,"[10, 31, 53, 55, 63, 47]"
5,0,x,"[6, 13, 16, 34, 35, 25]"
5,0,),"[10, 17, 27, 53, 56, 6]"
5,0,Ġ=,"[0, 10, 14, 45, 56, 33]"
5,0,Ġ,"[1, 7, 8, 15, 63, 54]"
5,0,0,"[1, 11, 25, 37, 62, 28]"
5,0,.,"[10, 12, 39, 43, 53, 41]"
6,0,<｜begin▁of▁sentence｜>,"[13, 21, 22, 42, 47, 32]"
6,0,Find,"[4, 37, 39, 46, 56, 9]"
6,0,Ġx,"[4, 6, 14, 27, 41, 25]"
6,0,Ġsuch,"[8, 36, 37, 40, 58, 28]"
6,0,Ġthat,"[5, 9, 10, 36, 40, 54]"
6,0,Ġf,"[6, 20, 29, 37, 41, 4]"
6,0,(,"[6, 23, 37, 41, 55, 35]"
6,0,x,"[4, 20, 29, 41, 63, 59]"
6,0,),"[21, 33, 35, 43, 54, 32]"
6,0,Ġ=,"[34, 35, 43, 55, 58, 54]"
6,0,Ġ,"[1, 23, 39, 42, 45, 32]"
6,0,0,"[8, 25, 30, 31, 60, 29]"
6,0,.,"[12, 16, 18, 35, 37, 55]"
7,0,<｜begin▁of▁sentence｜>,"[28, 43, 44, 58, 62, 18]"
7,0,Find,"[4, 6, 33, 41, 50, 28]"
7,0,Ġx,"[13, 14, 28, 46, 59, 53]"
7,0,Ġsuch,"[6, 14, 36, 38, 40, 44]"
7,0,Ġthat,"[4, 25, 36, 37, 54, 48]"
7,0,Ġf,"[11, 13, 28, 38, 39, 31]"
7,0,(,"[12, 18, 20, 28, 43, 38]"
7,0,x,"[5, 13, 18, 39, 59, 46]"
7,0,),"[6, 7, 9, 28, 38, 18]"
7,0,Ġ=,"[4, 12, 16, 38, 51, 6]"
7,0,Ġ,"[6, 18, 24, 28, 58, 13]"
7,0,0,"[13, 28, 51, 57, 59, 31]"
7,0,.,"[6, 8, 38, 41, 50, 42]"
8,0,<｜begin▁of▁sentence｜>,"[2, 11, 30, 39, 54, 47]"
8,0,Find,"[2, 8, 17, 33, 40, 11]"
8,0,Ġx,"[1, 11, 13, 17, 52, 2]"
8,0,Ġsuch,"[1, 17, 22, 31, 33, 14]"
8,0,Ġthat,"[18, 21, 31, 33, 41, 34]"
8,0,Ġf,"[1, 11, 13, 25, 52, 49]"
8,0,(,"[1, 6, 25, 35, 50, 63]"
8,0,x,"[1, 11, 13, 16, 52, 44]"
8,0,),"[1, 9, 17, 25, 61, 36]"
8,0,Ġ=,"[6, 8, 18, 35, 60, 34]"
8,0,Ġ,"[13, 39, 52, 54, 63, 1]"
8,0,0,"[1, 9, 32, 53, 61, 5]"
8,0,.,"[3, 6, 10, 17, 45, 33]"
9,0,<｜begin▁of▁sentence｜>,"[12, 13, 22, 27, 31, 44]"
9,0,Find,"[26, 42, 44, 45, 53, 41]"
9,0,Ġx,"[0, 10, 11, 26, 28, 51]"
9,0,Ġsuch,"[0, 28, 37, 45, 47, 44]"
9,0,Ġthat,"[2, 33, 47, 52, 53, 61]"
9,0,Ġf,"[0, 10, 16, 18, 26, 51]"
9,0,(,"[0, 10, 53, 55, 61, 50]"
9,0,x,"[10, 11, 18, 31, 51, 34]"
9,0,),"[0, 10, 11, 18, 51, 60]"
9,0,Ġ=,"[10, 33, 53, 55, 61, 45]"
9,0,Ġ,"[22, 44, 55, 62, 63, 34]"
9,0,0,"[0, 10, 11, 31, 56, 28]"
9,0,.,"[1, 41, 45, 48, 58, 35]"
10,0,<｜begin▁of▁sentence｜>,"[2, 9, 13, 42, 47, 31]"
10,0,Find,"[27, 35, 41, 56, 59, 44]"
10,0,Ġx,"[4, 25, 28, 33, 61, 35]"
10,0,Ġsuch,"[4, 31, 38, 54, 63, 37]"
10,0,Ġthat,"[4, 30, 37, 39, 63, 48]"
10,0,Ġf,"[10, 25, 28, 33, 61, 20]"
10,0,(,"[6, 28, 33, 50, 59, 26]"
