Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,What,"[8, 22, 43, 46, 63, 17]"
1,0,Ġare,"[0, 5, 8, 38, 53, 27]"
1,0,Ġsome,"[0, 8, 21, 26, 29, 56]"
1,0,Ġexamples,"[2, 8, 39, 48, 61, 32]"
1,0,Ġof,"[8, 11, 24, 52, 56, 49]"
1,0,Ġmechanics,"[2, 8, 31, 59, 61, 10]"
1,0,Ġthat,"[5, 8, 43, 50, 53, 17]"
1,0,Ġare,"[0, 5, 20, 38, 53, 8]"
1,0,Ġin,"[8, 24, 29, 52, 53, 56]"
1,0,Ġcooperative,"[10, 14, 17, 40, 54, 33]"
1,0,Ġboard,"[2, 17, 33, 49, 61, 58]"
1,0,Ġgames,"[2, 7, 33, 59, 61, 50]"
1,0,?,"[4, 8, 25, 43, 56, 57]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,What,"[14, 42, 60, 61, 63, 35]"
2,0,Ġare,"[7, 14, 24, 37, 49, 56]"
2,0,Ġsome,"[3, 17, 18, 24, 52, 58]"
2,0,Ġexamples,"[17, 30, 43, 45, 51, 18]"
2,0,Ġof,"[15, 22, 30, 48, 51, 52]"
2,0,Ġmechanics,"[20, 27, 31, 45, 63, 35]"
2,0,Ġthat,"[9, 15, 22, 34, 47, 11]"
2,0,Ġare,"[5, 7, 16, 49, 56, 24]"
2,0,Ġin,"[9, 16, 18, 24, 56, 57]"
2,0,Ġcooperative,"[26, 27, 37, 53, 63, 60]"
2,0,Ġboard,"[26, 36, 37, 43, 54, 63]"
2,0,Ġgames,"[2, 4, 6, 28, 54, 36]"
2,0,?,"[0, 8, 19, 46, 47, 15]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,What,"[0, 4, 14, 48, 58, 7]"
3,0,Ġare,"[2, 4, 6, 42, 58, 0]"
3,0,Ġsome,"[2, 4, 6, 33, 42, 0]"
