Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 11]"
1,0,Write,"[8, 22, 24, 32, 56, 17]"
1,0,Ġdescription,"[8, 32, 39, 48, 49, 2]"
1,0,Ġfor,"[8, 10, 24, 49, 56, 52]"
1,0,"Ġ""","[8, 55, 56, 60, 62, 49]"
1,0,All,"[0, 8, 9, 22, 46, 17]"
1,0,-,"[43, 52, 55, 57, 60, 27]"
1,0,Year,"[9, 19, 29, 39, 59, 33]"
1,0,ĠComfort,"[10, 18, 19, 54, 63, 33]"
1,0,",","[4, 8, 41, 43, 51, 48]"
1,0,ĠGuaranteed,"[10, 14, 37, 54, 63, 32]"
1,0,:,"[20, 25, 52, 55, 57, 8]"
1,0,ĠMax,"[14, 18, 31, 45, 46, 16]"
1,0,imize,"[10, 14, 15, 17, 54, 32]"
1,0,ĠEnergy,"[10, 19, 31, 40, 59, 21]"
1,0,ĠEfficiency,"[3, 10, 14, 19, 59, 18]"
1,0,Ġwith,"[8, 15, 24, 42, 52, 12]"
1,0,ĠElectric,"[10, 16, 21, 31, 46, 30]"
1,0,ĠHeat,"[3, 18, 21, 31, 34, 19]"
1,0,ĠP,"[15, 41, 44, 45, 46, 30]"
1,0,umps,"[15, 18, 28, 36, 61, 54]"
1,0,"""","[25, 43, 57, 60, 62, 55]"
1,0,ĠMake,"[5, 17, 42, 46, 63, 37]"
1,0,Ġit,"[8, 28, 49, 55, 62, 29]"
1,0,Ġcreative,"[7, 10, 14, 32, 39, 58]"
1,0,",","[4, 8, 34, 43, 51, 30]"
1,0,ĠPers,"[17, 30, 44, 46, 61, 15]"
1,0,u,"[1, 23, 38, 44, 50, 34]"
1,0,asive,"[14, 23, 33, 54, 58, 28]"
1,0,Ġand,"[7, 8, 12, 24, 51, 43]"
1,0,ĠConc,"[0, 10, 30, 44, 46, 63]"
1,0,ise,"[28, 29, 36, 47, 54, 23]"
1,0,.,"[4, 8, 43, 51, 57, 11]"
1,0,ĠWrite,"[7, 8, 18, 48, 54, 17]"
1,0,Ġcontent,"[2, 7, 39, 49, 59, 1]"
1,0,Ġusing,"[8, 23, 41, 42, 56, 24]"
1,0,ĠTone,"[6, 19, 31, 33, 39, 2]"
1,0,Ġof,"[1, 8, 24, 35, 52, 49]"
1,0,ĠVoice,"[2, 7, 19, 33, 39, 18]"
1,0,",","[4, 8, 15, 43, 51, 11]"
