Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,her,"[0, 8, 15, 22, 62, 56]"
1,0,Ġname,"[2, 3, 8, 39, 47, 12]"
1,0,Ġis,"[5, 8, 24, 38, 49, 12]"
1,0,ĠSh,"[8, 30, 44, 45, 46, 6]"
1,0,re,"[1, 16, 28, 38, 44, 22]"
1,0,ya,"[1, 22, 28, 29, 44, 49]"
1,0,.,"[4, 8, 43, 51, 57, 11]"
1,0,Ġlet,"[5, 8, 42, 43, 63, 11]"
1,0,',"[25, 49, 55, 60, 62, 8]"
1,0,s,"[0, 8, 16, 38, 49, 6]"
1,0,Ġuse,"[3, 10, 41, 54, 63, 8]"
1,0,Ġher,"[6, 21, 49, 55, 62, 17]"
1,0,Ġname,"[2, 3, 39, 40, 47, 38]"
1,0,Ġin,"[8, 24, 35, 49, 53, 12]"
1,0,Ġeach,"[9, 17, 24, 27, 62, 12]"
1,0,Ġanswer,"[2, 17, 32, 39, 48, 6]"
1,0,Ġfor,"[8, 10, 24, 49, 52, 41]"
1,0,Ġa,"[6, 8, 20, 21, 26, 15]"
1,0,Ġpersonalised,"[10, 32, 39, 40, 54, 17]"
1,0,Ġresponse,"[2, 8, 10, 37, 54, 48]"
1,0,.,"[4, 8, 43, 51, 57, 11]"
1,0,Ċ,"[4, 8, 11, 31, 57, 50]"
1,0,Ċ,"[4, 11, 31, 50, 57, 8]"
1,0,here,"[2, 42, 48, 62, 63, 43]"
1,0,Ġis,"[5, 29, 38, 49, 56, 0]"
1,0,Ġmy,"[6, 21, 22, 46, 62, 55]"
1,0,Ġreview,"[10, 32, 39, 47, 54, 56]"
1,0,Ġbroadly,"[0, 14, 18, 42, 54, 48]"
1,0,Ġ-,"[13, 25, 52, 55, 60, 20]"
1,0,Ġ,"[0, 13, 20, 27, 57, 43]"
1,0,Ċ,"[7, 20, 30, 31, 57, 50]"
1,0,I,"[5, 7, 22, 46, 62, 61]"
1,0,Ġwas,"[5, 11, 23, 38, 56, 27]"
1,0,Ġthe,"[1, 8, 12, 21, 38, 6]"
1,0,Ġfounder,"[3, 10, 39, 40, 61, 47]"
1,0,Ġof,"[8, 24, 35, 52, 56, 26]"
1,0,ĠChat,"[2, 7, 12, 31, 46, 54]"
1,0,pod,"[1, 44, 49, 50, 59, 28]"
1,0,Ġand,"[8, 22, 24, 51, 58, 26]"
1,0,ĠSh,"[26, 30, 44, 45, 46, 6]"
1,0,re,"[1, 16, 28, 38, 44, 22]"
1,0,ya,"[1, 22, 28, 29, 49, 44]"
1,0,Ġworked,"[8, 10, 23, 54, 63, 38]"
1,0,Ġwith,"[8, 29, 35, 42, 52, 43]"
1,0,Ġme,"[7, 15, 20, 46, 62, 26]"
1,0,Ġfor,"[8, 10, 24, 41, 52, 1]"
1,0,Ġabout,"[5, 6, 28, 48, 55, 8]"
1,0,Ġa,"[6, 8, 20, 21, 26, 15]"
1,0,Ġyear,"[19, 36, 39, 40, 47, 9]"
1,0,Ġacross,"[9, 32, 37, 41, 48, 8]"
1,0,Ġdifferent,"[0, 9, 14, 22, 28, 43]"
1,0,Ġfunctions,"[2, 18, 19, 54, 61, 10]"
1,0,Ġat,"[8, 41, 45, 52, 56, 53]"
1,0,Ġmy,"[21, 22, 46, 56, 62, 55]"
1,0,Ġstartup,"[7, 10, 40, 41, 61, 1]"
1,0,.,"[4, 11, 26, 51, 57, 30]"
1,0,ĠShe,"[5, 43, 46, 53, 62, 8]"
1,0,Ġis,"[0, 5, 16, 27, 38, 11]"
1,0,Ġa,"[1, 6, 21, 26, 29, 38]"
1,0,Ġstrong,"[0, 10, 14, 32, 47, 18]"
1,0,Ġgeneral,"[14, 21, 30, 32, 40, 63]"
1,0,ist,"[3, 15, 38, 50, 61, 14]"
1,0,",","[4, 22, 34, 51, 59, 7]"
1,0,Ġlearns,"[10, 23, 48, 54, 61, 32]"
1,0,Ġfast,"[9, 14, 16, 33, 49, 58]"
