Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 11]"
1,0,What,"[8, 22, 43, 46, 63, 17]"
1,0,Ġis,"[0, 5, 8, 38, 56, 53]"
1,0,Ġthe,"[6, 8, 21, 26, 38, 12]"
1,0,Ġvalue,"[2, 3, 8, 39, 47, 14]"
1,0,Ġof,"[6, 8, 15, 24, 52, 26]"
1,0,Ġthe,"[6, 8, 15, 17, 21, 26]"
1,0,Ġstrong,"[0, 6, 10, 17, 47, 3]"
1,0,Ġcoupling,"[6, 17, 18, 32, 54, 33]"
1,0,Ġconstant,"[16, 17, 18, 50, 53, 14]"
1,0,Ġat,"[17, 29, 41, 45, 53, 8]"
1,0,Ġa,"[6, 20, 21, 26, 56, 8]"
1,0,Ġcenter,"[9, 17, 36, 39, 47, 33]"
1,0,-,"[52, 55, 57, 59, 60, 50]"
1,0,of,"[20, 22, 35, 50, 52, 24]"
1,0,-,"[28, 52, 55, 57, 60, 27]"
1,0,mass,"[15, 17, 19, 21, 30, 20]"
1,0,Ġenergy,"[2, 17, 19, 33, 59, 50]"
1,0,Ġof,"[8, 24, 35, 43, 52, 48]"
1,0,Ġ,"[0, 13, 27, 43, 57, 34]"
1,0,9,"[13, 22, 37, 40, 58, 28]"
1,0,1,"[9, 13, 35, 40, 58, 49]"
1,0,.,"[4, 8, 43, 51, 57, 15]"
1,0,2,"[11, 13, 38, 49, 52, 40]"
1,0,ĠGeV,"[15, 30, 31, 45, 46, 44]"
1,0,",","[4, 8, 11, 43, 51, 56]"
1,0,Ġgiven,"[8, 17, 23, 42, 63, 37]"
1,0,Ġthe,"[6, 21, 36, 49, 56, 53]"
1,0,Ġfollowing,"[3, 9, 17, 42, 47, 62]"
1,0,Ġexperimental,"[2, 10, 17, 21, 33, 14]"
1,0,Ġmeasurements,"[2, 3, 17, 18, 54, 39]"
1,0,Ġof,"[8, 24, 35, 52, 56, 38]"
1,0,Ġhadronic,"[21, 30, 31, 33, 43, 17]"
1,0,Ġcross,"[9, 17, 18, 33, 54, 3]"
1,0,-,"[28, 52, 55, 57, 60, 22]"
1,0,sections,"[2, 3, 17, 18, 39, 61]"
1,0,Ġat,"[17, 41, 45, 53, 56, 8]"
