Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,Write,"[8, 22, 24, 32, 56, 17]"
1,0,Ġthe,"[6, 8, 12, 21, 49, 26]"
1,0,Ġsame,"[0, 3, 8, 9, 47, 49]"
1,0,Ġat,"[8, 29, 34, 41, 45, 53]"
1,0,Ġlevel,"[6, 19, 39, 40, 56, 20]"
1,0,Ġ,"[0, 13, 27, 43, 57, 34]"
1,0,1,"[9, 13, 37, 40, 50, 34]"
1,0,.,"[4, 8, 43, 51, 52, 20]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,Write,"[35, 39, 42, 57, 63, 60]"
2,0,Ġthe,"[4, 14, 22, 52, 55, 30]"
2,0,Ġsame,"[4, 5, 17, 30, 52, 53]"
2,0,Ġat,"[9, 15, 24, 34, 57, 16]"
2,0,Ġlevel,"[26, 37, 53, 57, 60, 63]"
2,0,Ġ,"[15, 23, 47, 58, 62, 48]"
2,0,1,"[22, 25, 27, 40, 58, 55]"
2,0,.,"[0, 8, 38, 46, 47, 25]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,Write,"[0, 14, 37, 48, 58, 60]"
3,0,Ġthe,"[12, 33, 37, 54, 58, 4]"
3,0,Ġsame,"[6, 12, 33, 51, 53, 58]"
3,0,Ġat,"[26, 37, 47, 58, 59, 42]"
3,0,Ġlevel,"[14, 20, 26, 42, 43, 59]"
3,0,Ġ,"[5, 46, 48, 60, 62, 21]"
3,0,1,"[8, 27, 42, 49, 62, 17]"
3,0,.,"[1, 9, 22, 45, 55, 5]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,Write,"[9, 29, 31, 34, 38, 50]"
4,0,Ġthe,"[9, 20, 29, 47, 50, 61]"
4,0,Ġsame,"[9, 19, 44, 47, 54, 56]"
4,0,Ġat,"[17, 20, 25, 57, 58, 5]"
4,0,Ġlevel,"[7, 25, 48, 55, 58, 5]"
4,0,Ġ,"[3, 18, 34, 38, 45, 29]"
4,0,1,"[5, 10, 40, 45, 58, 19]"
4,0,.,"[22, 26, 29, 39, 52, 51]"
5,0,<｜begin▁of▁sentence｜>,"[19, 20, 47, 49, 52, 54]"
5,0,Write,"[15, 18, 35, 38, 41, 44]"
5,0,Ġthe,"[3, 19, 22, 38, 49, 48]"
5,0,Ġsame,"[0, 6, 19, 29, 45, 57]"
5,0,Ġat,"[0, 14, 19, 49, 58, 23]"
5,0,Ġlevel,"[4, 19, 29, 44, 55, 49]"
5,0,Ġ,"[1, 7, 8, 15, 63, 54]"
5,0,1,"[1, 26, 29, 40, 59, 4]"
5,0,.,"[12, 27, 39, 43, 55, 41]"
6,0,<｜begin▁of▁sentence｜>,"[13, 21, 22, 42, 47, 32]"
6,0,Write,"[4, 19, 26, 37, 46, 9]"
6,0,Ġthe,"[4, 7, 19, 36, 44, 24]"
6,0,Ġsame,"[8, 9, 36, 52, 60, 25]"
6,0,Ġat,"[4, 26, 33, 40, 49, 58]"
6,0,Ġlevel,"[2, 14, 25, 53, 57, 4]"
6,0,Ġ,"[1, 23, 39, 42, 45, 32]"
6,0,1,"[14, 25, 28, 53, 57, 33]"
6,0,.,"[12, 16, 18, 37, 56, 35]"
7,0,<｜begin▁of▁sentence｜>,"[28, 43, 44, 58, 62, 18]"
7,0,Write,"[4, 15, 33, 41, 50, 9]"
7,0,Ġthe,"[9, 10, 33, 44, 54, 4]"
7,0,Ġsame,"[14, 29, 33, 44, 54, 10]"
7,0,Ġat,"[20, 36, 40, 51, 52, 12]"
7,0,Ġlevel,"[15, 29, 47, 49, 61, 35]"
7,0,Ġ,"[6, 18, 24, 28, 58, 13]"
7,0,1,"[9, 29, 44, 47, 61, 27]"
7,0,.,"[8, 38, 41, 42, 50, 60]"
8,0,<｜begin▁of▁sentence｜>,"[2, 11, 30, 39, 54, 47]"
8,0,Write,"[2, 8, 17, 33, 40, 35]"
8,0,Ġthe,"[2, 17, 31, 33, 40, 49]"
8,0,Ġsame,"[2, 17, 22, 31, 53, 40]"
8,0,Ġat,"[2, 17, 33, 34, 40, 11]"
8,0,Ġlevel,"[2, 5, 11, 44, 53, 1]"
8,0,Ġ,"[13, 39, 52, 54, 63, 1]"
8,0,1,"[2, 16, 44, 49, 53, 1]"
8,0,.,"[6, 17, 33, 45, 46, 10]"
9,0,<｜begin▁of▁sentence｜>,"[12, 13, 22, 27, 31, 44]"
9,0,Write,"[23, 26, 42, 44, 53, 45]"
9,0,Ġthe,"[23, 26, 45, 46, 47, 40]"
9,0,Ġsame,"[21, 26, 28, 37, 47, 31]"
9,0,Ġat,"[0, 13, 21, 23, 26, 2]"
9,0,Ġlevel,"[0, 11, 23, 26, 49, 14]"
9,0,Ġ,"[22, 44, 55, 62, 63, 34]"
9,0,1,"[0, 11, 23, 26, 34, 63]"
9,0,.,"[41, 45, 46, 48, 58, 35]"
10,0,<｜begin▁of▁sentence｜>,"[2, 9, 13, 42, 47, 31]"
10,0,Write,"[2, 27, 35, 41, 56, 10]"
10,0,Ġthe,"[4, 27, 38, 59, 61, 56]"
10,0,Ġsame,"[4, 33, 38, 39, 63, 40]"
10,0,Ġat,"[24, 26, 27, 33, 39, 63]"
10,0,Ġlevel,"[32, 33, 34, 35, 63, 39]"
10,0,Ġ,"[12, 34, 35, 41, 42, 25]"
10,0,1,"[19, 27, 33, 45, 57, 10]"
10,0,.,"[27, 30, 55, 59, 60, 41]"
11,0,<｜begin▁of▁sentence｜>,"[10, 11, 17, 18, 27, 54]"
11,0,Write,"[16, 30, 43, 54, 59, 55]"
11,0,Ġthe,"[16, 20, 43, 51, 54, 30]"
11,0,Ġsame,"[16, 30, 43, 46, 54, 62]"
11,0,Ġat,"[16, 30, 49, 54, 62, 59]"
11,0,Ġlevel,"[12, 16, 30, 42, 62, 54]"
11,0,Ġ,"[4, 11, 30, 35, 43, 61]"
11,0,1,"[14, 16, 30, 42, 62, 23]"
11,0,.,"[8, 16, 35, 43, 54, 47]"
12,0,<｜begin▁of▁sentence｜>,"[4, 30, 37, 50, 59, 3]"
12,0,Write,"[0, 29, 30, 34, 44, 58]"
12,0,Ġthe,"[30, 34, 43, 44, 47, 0]"
12,0,Ġsame,"[30, 34, 44, 47, 53, 15]"
12,0,Ġat,"[2, 20, 30, 44, 61, 47]"
12,0,Ġlevel,"[2, 4, 11, 28, 44, 6]"
12,0,Ġ,"[26, 31, 32, 37, 56, 47]"
12,0,1,"[4, 11, 23, 28, 44, 30]"
12,0,.,"[29, 38, 41, 43, 57, 44]"
13,0,<｜begin▁of▁sentence｜>,"[11, 24, 34, 36, 47, 58]"
13,0,Write,"[6, 10, 17, 23, 38, 11]"
13,0,Ġthe,"[6, 23, 32, 38, 49, 11]"
13,0,Ġsame,"[0, 19, 23, 38, 49, 63]"
13,0,Ġat,"[6, 7, 19, 23, 55, 11]"
13,0,Ġlevel,"[0, 19, 35, 46, 55, 45]"
13,0,Ġ,"[9, 10, 37, 48, 58, 54]"
13,0,1,"[6, 19, 22, 55, 63, 61]"
13,0,.,"[1, 6, 21, 29, 33, 43]"
14,0,<｜begin▁of▁sentence｜>,"[5, 7, 23, 27, 51, 24]"
14,0,Write,"[12, 24, 28, 35, 47, 3]"
14,0,Ġthe,"[0, 24, 28, 43, 50, 20]"
14,0,Ġsame,"[20, 24, 32, 43, 60, 6]"
14,0,Ġat,"[0, 19, 40, 43, 46, 5]"
14,0,Ġlevel,"[0, 20, 22, 37, 58, 23]"
14,0,Ġ,"[0, 19, 23, 27, 47, 18]"
14,0,1,"[8, 26, 37, 41, 59, 5]"
14,0,.,"[4, 25, 28, 33, 50, 9]"
15,0,<｜begin▁of▁sentence｜>,"[5, 14, 48, 52, 55, 36]"
15,0,Write,"[1, 5, 15, 18, 55, 47]"
15,0,Ġthe,"[1, 15, 18, 29, 46, 59]"
15,0,Ġsame,"[18, 29, 46, 56, 59, 31]"
15,0,Ġat,"[2, 15, 18, 23, 59, 31]"
15,0,Ġlevel,"[1, 2, 26, 42, 59, 37]"
15,0,Ġ,"[9, 11, 25, 30, 47, 63]"
15,0,1,"[10, 26, 37, 58, 59, 39]"
15,0,.,"[0, 6, 13, 16, 63, 49]"
16,0,<｜begin▁of▁sentence｜>,"[9, 13, 26, 33, 63, 49]"
16,0,Write,"[10, 30, 33, 47, 48, 23]"
16,0,Ġthe,"[1, 10, 22, 30, 50, 47]"
16,0,Ġsame,"[1, 8, 10, 22, 57, 48]"
16,0,Ġat,"[10, 22, 35, 37, 47, 59]"
16,0,Ġlevel,"[10, 21, 22, 28, 33, 20]"
16,0,Ġ,"[16, 20, 37, 53, 63, 19]"
16,0,1,"[10, 21, 22, 25, 56, 5]"
16,0,.,"[10, 17, 22, 24, 41, 15]"
17,0,<｜begin▁of▁sentence｜>,"[0, 11, 18, 26, 43, 41]"
17,0,Write,"[28, 30, 39, 45, 54, 20]"
17,0,Ġthe,"[20, 25, 34, 36, 39, 30]"
17,0,Ġsame,"[35, 36, 37, 39, 51, 34]"
17,0,Ġat,"[2, 4, 31, 38, 53, 6]"
17,0,Ġlevel,"[6, 30, 35, 45, 51, 61]"
17,0,Ġ,"[6, 9, 23, 32, 62, 0]"
17,0,1,"[3, 6, 35, 46, 51, 47]"
17,0,.,"[2, 25, 40, 42, 55, 59]"
