Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,"""","[8, 25, 56, 60, 62, 55]"
1,0,How,"[5, 8, 43, 46, 63, 22]"
1,0,Ġdo,"[5, 8, 26, 45, 63, 10]"
1,0,Ġsuperm,"[8, 17, 30, 31, 44, 6]"
1,0,ass,"[11, 15, 17, 30, 38, 12]"
1,0,ive,"[14, 22, 23, 28, 50, 17]"
1,0,Ġblack,"[9, 16, 17, 30, 33, 31]"
1,0,Ġholes,"[2, 18, 19, 34, 61, 17]"
1,0,Ġform,"[2, 17, 18, 39, 44, 54]"
1,0,Ġand,"[8, 24, 26, 43, 51, 7]"
1,0,Ġevolve,"[10, 17, 18, 37, 54, 19]"
1,0,Ġin,"[8, 24, 29, 35, 53, 49]"
1,0,Ġthe,"[6, 8, 12, 21, 26, 17]"
1,0,Ġuniverse,"[2, 3, 19, 47, 59, 40]"
1,0,",","[4, 8, 43, 51, 56, 11]"
1,0,Ġand,"[8, 24, 43, 51, 52, 11]"
1,0,Ġwhat,"[5, 8, 27, 43, 63, 52]"
1,0,Ġare,"[0, 5, 27, 38, 53, 8]"
1,0,Ġthe,"[6, 8, 21, 29, 38, 26]"
1,0,Ġfactors,"[2, 3, 47, 48, 61, 17]"
1,0,Ġthat,"[5, 8, 26, 43, 50, 22]"
1,0,Ġcontribute,"[10, 17, 37, 54, 63, 14]"
1,0,Ġto,"[24, 28, 29, 49, 53, 35]"
1,0,Ġtheir,"[0, 8, 21, 55, 62, 26]"
1,0,Ġgrowth,"[10, 17, 19, 33, 40, 3]"
1,0,Ġand,"[8, 24, 26, 43, 51, 15]"
1,0,Ġimpact,"[10, 14, 17, 18, 54, 2]"
1,0,Ġon,"[24, 41, 49, 50, 55, 28]"
1,0,Ġgalactic,"[1, 30, 31, 40, 59, 17]"
1,0,Ġstructures,"[2, 3, 10, 59, 61, 40]"
1,0,"?""","[4, 25, 57, 60, 62, 55]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,"""","[33, 35, 42, 60, 63, 36]"
2,0,How,"[7, 33, 42, 60, 63, 61]"
2,0,Ġdo,"[7, 18, 24, 37, 49, 33]"
2,0,Ġsuperm,"[27, 35, 57, 60, 63, 7]"
2,0,ass,"[4, 11, 23, 29, 43, 31]"
2,0,ive,"[11, 28, 29, 43, 48, 50]"
2,0,Ġblack,"[6, 22, 26, 27, 43, 13]"
2,0,Ġholes,"[11, 26, 41, 43, 50, 36]"
