Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,I,"[8, 22, 38, 46, 56, 26]"
1,0,Ġhave,"[8, 11, 23, 38, 63, 5]"
1,0,Ġobserved,"[8, 23, 37, 48, 54, 32]"
1,0,Ġthat,"[5, 8, 29, 43, 50, 20]"
1,0,Ġpeople,"[8, 19, 33, 39, 61, 17]"
1,0,Ġseem,"[5, 23, 42, 58, 63, 48]"
1,0,Ġto,"[8, 11, 24, 29, 35, 53]"
1,0,Ġget,"[23, 28, 37, 41, 63, 8]"
1,0,Ġannoyed,"[10, 33, 54, 58, 63, 22]"
1,0,Ġwhen,"[8, 27, 29, 42, 43, 7]"
1,0,Ġsomeone,"[27, 30, 39, 61, 63, 58]"
1,0,Ġaround,"[8, 37, 41, 45, 48, 59]"
1,0,Ġthem,"[7, 8, 20, 55, 62, 49]"
1,0,Ġmakes,"[28, 37, 42, 58, 63, 38]"
1,0,Ġa,"[6, 8, 21, 26, 49, 1]"
1,0,Ġdecision,"[2, 10, 36, 47, 54, 39]"
1,0,Ġlike,"[42, 48, 49, 50, 55, 23]"
1,0,Ġdeciding,"[23, 37, 42, 54, 58, 48]"
1,0,Ġnot,"[5, 38, 42, 49, 53, 16]"
1,0,Ġto,"[8, 24, 29, 52, 53, 28]"
1,0,Ġdrink,"[19, 23, 31, 54, 58, 33]"
1,0,Ġor,"[1, 8, 20, 26, 51, 30]"
1,0,Ġdeciding,"[23, 37, 42, 48, 54, 10]"
1,0,Ġto,"[8, 24, 29, 35, 49, 53]"
1,0,Ġbe,"[0, 20, 26, 28, 38, 16]"
1,0,Ġvegan,"[1, 7, 30, 31, 40, 14]"
1,0,",","[4, 8, 41, 43, 51, 30]"
1,0,Ġor,"[8, 20, 26, 51, 52, 15]"
1,0,Ġeven,"[9, 23, 34, 42, 53, 26]"
1,0,Ġhaving,"[23, 37, 42, 43, 63, 58]"
1,0,Ġa,"[1, 6, 21, 26, 38, 59]"
1,0,Ġdifferent,"[0, 9, 22, 36, 47, 14]"
1,0,Ġsexual,"[21, 22, 30, 31, 59, 7]"
1,0,Ġorientation,"[3, 19, 34, 39, 54, 1]"
1,0,Ġthat,"[5, 8, 15, 43, 50, 12]"
1,0,Ġthem,"[7, 20, 53, 55, 62, 61]"
1,0,.,"[4, 8, 11, 51, 57, 43]"
1,0,ĠThe,"[0, 11, 46, 48, 59, 43]"
1,0,Ġother,"[0, 3, 9, 34, 47, 7]"
1,0,Ġperson,"[2, 3, 29, 39, 61, 36]"
1,0,',"[13, 25, 50, 60, 62, 55]"
1,0,s,"[16, 38, 50, 59, 61, 11]"
1,0,Ġchoices,"[2, 3, 39, 54, 61, 41]"
1,0,Ġhave,"[5, 23, 38, 50, 63, 48]"
1,0,Ġno,"[0, 5, 22, 38, 45, 44]"
1,0,Ġimpact,"[1, 10, 14, 36, 54, 2]"
1,0,Ġon,"[24, 41, 49, 50, 55, 28]"
1,0,Ġthem,"[7, 20, 55, 61, 62, 30]"
1,0,Ġyet,"[23, 25, 42, 43, 56, 11]"
1,0,Ġthey,"[29, 30, 43, 55, 62, 7]"
1,0,Ġseem,"[11, 23, 42, 48, 63, 56]"
1,0,Ġto,"[11, 24, 29, 35, 38, 53]"
1,0,Ġwant,"[5, 10, 48, 58, 63, 23]"
1,0,Ġto,"[8, 24, 26, 35, 53, 38]"
1,0,Ġchange,"[14, 26, 37, 54, 58, 18]"
1,0,Ġthat,"[5, 30, 43, 44, 50, 7]"
1,0,Ġpersons,"[2, 19, 30, 39, 61, 3]"
1,0,Ġchoices,"[2, 39, 41, 54, 61, 18]"
1,0,",","[4, 41, 43, 44, 51, 59]"
1,0,Ġwhy,"[5, 22, 26, 43, 63, 48]"
1,0,Ġdo,"[5, 10, 15, 45, 63, 53]"
1,0,Ġyou,"[8, 11, 29, 55, 62, 7]"
1,0,Ġthink,"[8, 42, 48, 56, 58, 26]"
1,0,Ġthis,"[41, 48, 49, 50, 62, 20]"
1,0,Ġis,"[5, 20, 36, 38, 47, 27]"
1,0,.,"[4, 11, 30, 51, 57, 43]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,I,"[21, 35, 42, 58, 63, 7]"
2,0,Ġhave,"[7, 14, 38, 42, 61, 10]"
2,0,Ġobserved,"[9, 12, 32, 51, 56, 39]"
2,0,Ġthat,"[3, 12, 34, 53, 57, 52]"
2,0,Ġpeople,"[7, 20, 27, 35, 61, 14]"
2,0,Ġseem,"[5, 12, 28, 32, 56, 15]"
2,0,Ġto,"[3, 19, 34, 46, 57, 31]"
2,0,Ġget,"[5, 24, 32, 53, 56, 39]"
2,0,Ġannoyed,"[12, 18, 39, 52, 56, 53]"
2,0,Ġwhen,"[9, 15, 16, 34, 57, 5]"
2,0,Ġsomeone,"[3, 7, 17, 18, 20, 16]"
2,0,Ġaround,"[9, 15, 18, 37, 39, 11]"
2,0,Ġthem,"[3, 12, 20, 37, 55, 23]"
2,0,Ġmakes,"[5, 11, 32, 47, 56, 14]"
2,0,Ġa,"[3, 14, 17, 55, 62, 58]"
2,0,Ġdecision,"[18, 26, 30, 43, 45, 31]"
2,0,Ġlike,"[5, 9, 15, 16, 34, 18]"
2,0,Ġdeciding,"[18, 32, 39, 44, 53, 9]"
2,0,Ġnot,"[3, 5, 16, 31, 53, 7]"
2,0,Ġto,"[16, 34, 49, 53, 57, 23]"
2,0,Ġdrink,"[24, 32, 39, 49, 53, 56]"
2,0,Ġor,"[0, 13, 25, 46, 50, 48]"
2,0,Ġdeciding,"[1, 32, 39, 44, 53, 29]"
2,0,Ġto,"[3, 34, 44, 53, 57, 16]"
2,0,Ġbe,"[23, 34, 53, 56, 57, 31]"
2,0,Ġvegan,"[18, 24, 27, 56, 60, 6]"
2,0,",","[0, 6, 8, 46, 47, 41]"
2,0,Ġor,"[13, 25, 44, 46, 59, 34]"
2,0,Ġeven,"[1, 16, 25, 41, 44, 14]"
2,0,Ġhaving,"[24, 39, 44, 49, 53, 16]"
2,0,Ġa,"[3, 17, 29, 35, 62, 41]"
2,0,Ġdifferent,"[3, 17, 18, 43, 52, 26]"
2,0,Ġsexual,"[26, 27, 36, 43, 45, 37]"
2,0,Ġorientation,"[26, 36, 40, 43, 45, 2]"
2,0,Ġthat,"[9, 14, 15, 34, 54, 55]"
2,0,Ġthem,"[7, 13, 16, 20, 21, 23]"
2,0,.,"[0, 8, 31, 46, 62, 28]"
2,0,ĠThe,"[7, 29, 40, 42, 61, 59]"
2,0,Ġother,"[7, 17, 20, 33, 61, 16]"
2,0,Ġperson,"[17, 20, 29, 45, 49, 41]"
2,0,',"[0, 8, 19, 48, 62, 13]"
2,0,s,"[16, 21, 28, 33, 52, 49]"
2,0,Ġchoices,"[12, 26, 33, 36, 45, 43]"
2,0,Ġhave,"[4, 5, 10, 15, 56, 47]"
2,0,Ġno,"[3, 5, 16, 17, 33, 52]"
2,0,Ġimpact,"[18, 26, 43, 45, 49, 52]"
2,0,Ġon,"[9, 15, 24, 53, 57, 11]"
2,0,Ġthem,"[2, 3, 12, 20, 33, 14]"
2,0,Ġyet,"[5, 12, 15, 25, 29, 6]"
2,0,Ġthey,"[7, 16, 20, 23, 44, 14]"
2,0,Ġseem,"[5, 7, 12, 32, 56, 21]"
2,0,Ġto,"[3, 19, 34, 46, 57, 1]"
2,0,Ġwant,"[5, 20, 32, 53, 56, 24]"
2,0,Ġto,"[3, 14, 34, 53, 57, 37]"
2,0,Ġchange,"[24, 32, 39, 53, 56, 21]"
2,0,Ġthat,"[3, 11, 12, 34, 52, 49]"
2,0,Ġpersons,"[2, 7, 16, 20, 45, 17]"
2,0,Ġchoices,"[12, 26, 33, 36, 45, 54]"
2,0,",","[0, 8, 10, 46, 54, 4]"
2,0,Ġwhy,"[7, 42, 44, 59, 61, 16]"
2,0,Ġdo,"[7, 16, 24, 31, 53, 49]"
2,0,Ġyou,"[7, 10, 13, 20, 29, 41]"
2,0,Ġthink,"[5, 12, 32, 51, 56, 10]"
2,0,Ġthis,"[7, 12, 28, 52, 55, 13]"
2,0,Ġis,"[5, 7, 10, 38, 56, 13]"
2,0,.,"[0, 8, 10, 28, 46, 54]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,I,"[0, 7, 14, 42, 48, 3]"
3,0,Ġhave,"[0, 6, 30, 42, 46, 52]"
3,0,Ġobserved,"[4, 37, 39, 61, 63, 44]"
3,0,Ġthat,"[4, 19, 37, 39, 44, 22]"
3,0,Ġpeople,"[0, 2, 4, 19, 29, 14]"
3,0,Ġseem,"[19, 30, 44, 53, 61, 4]"
3,0,Ġto,"[15, 30, 52, 53, 56, 46]"
3,0,Ġget,"[30, 52, 59, 61, 63, 4]"
3,0,Ġannoyed,"[39, 40, 53, 61, 63, 35]"
3,0,Ġwhen,"[4, 16, 19, 47, 59, 44]"
3,0,Ġsomeone,"[2, 4, 6, 19, 29, 18]"
3,0,Ġaround,"[26, 39, 47, 56, 59, 40]"
3,0,Ġthem,"[8, 11, 12, 26, 29, 56]"
3,0,Ġmakes,"[2, 19, 30, 39, 61, 60]"
3,0,Ġa,"[6, 12, 18, 37, 46, 62]"
3,0,Ġdecision,"[20, 35, 37, 39, 63, 50]"
3,0,Ġlike,"[9, 13, 16, 51, 53, 22]"
3,0,Ġdeciding,"[4, 37, 39, 56, 61, 63]"
3,0,Ġnot,"[4, 16, 52, 53, 56, 34]"
3,0,Ġto,"[2, 4, 25, 52, 56, 46]"
3,0,Ġdrink,"[2, 21, 24, 25, 61, 35]"
3,0,Ġor,"[9, 16, 18, 51, 55, 31]"
3,0,Ġdeciding,"[4, 16, 39, 51, 61, 37]"
3,0,Ġto,"[2, 4, 30, 52, 56, 17]"
3,0,Ġbe,"[19, 52, 53, 56, 63, 59]"
3,0,Ġvegan,"[10, 21, 24, 35, 49, 25]"
3,0,",","[5, 16, 22, 55, 60, 1]"
3,0,Ġor,"[9, 10, 16, 18, 51, 1]"
3,0,Ġeven,"[16, 30, 44, 51, 53, 23]"
3,0,Ġhaving,"[16, 30, 56, 59, 61, 6]"
3,0,Ġa,"[6, 12, 17, 18, 52, 10]"
3,0,Ġdifferent,"[6, 12, 33, 51, 53, 2]"
3,0,Ġsexual,"[20, 21, 27, 49, 54, 35]"
3,0,Ġorientation,"[20, 35, 40, 57, 59, 43]"
3,0,Ġthat,"[2, 11, 16, 19, 60, 4]"
3,0,Ġthem,"[2, 6, 19, 29, 53, 33]"
3,0,.,"[5, 22, 45, 55, 60, 48]"
3,0,ĠThe,"[7, 10, 23, 41, 54, 31]"
3,0,Ġother,"[7, 29, 33, 44, 51, 42]"
3,0,Ġperson,"[2, 19, 29, 33, 44, 42]"
3,0,',"[5, 15, 45, 48, 55, 60]"
3,0,s,"[14, 15, 29, 33, 54, 3]"
3,0,Ġchoices,"[20, 37, 50, 59, 63, 43]"
3,0,Ġhave,"[6, 17, 19, 23, 30, 2]"
3,0,Ġno,"[2, 6, 33, 52, 53, 49]"
3,0,Ġimpact,"[2, 19, 35, 49, 63, 39]"
3,0,Ġon,"[25, 39, 47, 56, 63, 40]"
3,0,Ġthem,"[11, 12, 29, 41, 56, 53]"
