Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 11]"
1,0,I,"[8, 22, 38, 46, 56, 26]"
1,0,Ġrun,"[8, 11, 18, 32, 54, 56]"
1,0,Ġa,"[6, 7, 8, 21, 26, 38]"
1,0,Ġplumbing,"[6, 8, 31, 33, 59, 17]"
1,0,Ġbusiness,"[2, 7, 34, 50, 59, 19]"
1,0,",","[4, 8, 43, 51, 56, 41]"
1,0,ĠI,"[5, 8, 26, 46, 62, 15]"
1,0,',"[8, 25, 55, 60, 62, 56]"
1,0,d,"[11, 23, 38, 53, 63, 26]"
1,0,Ġlike,"[8, 23, 42, 48, 55, 41]"
1,0,Ġto,"[8, 24, 35, 52, 53, 49]"
1,0,Ġincrease,"[8, 14, 32, 37, 54, 10]"
1,0,Ġrevenue,"[1, 7, 10, 19, 59, 41]"
1,0,.,"[4, 8, 43, 51, 57, 11]"
1,0,ĠHow,"[0, 5, 43, 46, 63, 8]"
1,0,Ġmuch,"[0, 8, 26, 42, 43, 48]"
1,0,Ġshould,"[29, 34, 42, 43, 63, 5]"
1,0,ĠI,"[8, 26, 29, 46, 62, 34]"
1,0,Ġbe,"[0, 8, 11, 38, 56, 26]"
1,0,Ġcontributing,"[10, 14, 54, 58, 63, 23]"
1,0,Ġtowards,"[9, 27, 42, 43, 48, 49]"
1,0,Ġmy,"[21, 22, 46, 55, 62, 8]"
1,0,Ġmarketing,"[1, 7, 10, 41, 59, 14]"
1,0,Ġbudget,"[2, 7, 10, 18, 39, 19]"
1,0,?,"[4, 25, 43, 57, 60, 62]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,I,"[21, 35, 42, 58, 63, 7]"
2,0,Ġrun,"[7, 32, 38, 39, 51, 12]"
2,0,Ġa,"[17, 31, 52, 55, 62, 37]"
2,0,Ġplumbing,"[18, 27, 43, 45, 60, 26]"
2,0,Ġbusiness,"[2, 20, 36, 45, 54, 55]"
2,0,",","[0, 8, 15, 46, 47, 28]"
2,0,ĠI,"[7, 20, 44, 59, 61, 60]"
2,0,',"[0, 8, 19, 48, 62, 38]"
2,0,d,"[7, 21, 33, 51, 61, 38]"
2,0,Ġlike,"[12, 18, 32, 33, 56, 44]"
2,0,Ġto,"[1, 3, 34, 53, 57, 18]"
2,0,Ġincrease,"[32, 39, 51, 53, 57, 24]"
2,0,Ġrevenue,"[3, 26, 27, 45, 58, 55]"
2,0,.,"[0, 8, 46, 47, 62, 54]"
2,0,ĠHow,"[7, 16, 42, 59, 61, 4]"
2,0,Ġmuch,"[16, 18, 24, 49, 61, 52]"
2,0,Ġshould,"[5, 18, 24, 49, 56, 25]"
2,0,ĠI,"[7, 16, 20, 24, 51, 41]"
2,0,Ġbe,"[12, 24, 33, 39, 56, 49]"
2,0,Ġcontributing,"[9, 24, 32, 39, 56, 5]"
2,0,Ġtowards,"[9, 19, 24, 34, 53, 57]"
2,0,Ġmy,"[3, 20, 22, 33, 52, 55]"
2,0,Ġmarketing,"[26, 27, 33, 36, 45, 60]"
2,0,Ġbudget,"[25, 36, 45, 54, 55, 30]"
2,0,?,"[0, 8, 19, 46, 47, 10]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,I,"[0, 7, 14, 42, 48, 3]"
3,0,Ġrun,"[4, 6, 30, 50, 61, 58]"
3,0,Ġa,"[6, 12, 33, 37, 46, 50]"
3,0,Ġplumbing,"[0, 20, 21, 24, 43, 3]"
3,0,Ġbusiness,"[0, 20, 21, 32, 35, 43]"
3,0,",","[1, 13, 16, 22, 55, 5]"
3,0,ĠI,"[3, 16, 29, 44, 60, 7]"
3,0,',"[5, 15, 45, 48, 55, 60]"
3,0,d,"[2, 14, 15, 30, 52, 42]"
3,0,Ġlike,"[4, 52, 56, 58, 59, 13]"
3,0,Ġto,"[4, 31, 41, 52, 56, 23]"
3,0,Ġincrease,"[26, 39, 52, 58, 61, 25]"
3,0,Ġrevenue,"[0, 20, 21, 35, 43, 46]"
3,0,.,"[5, 22, 45, 55, 60, 9]"
3,0,ĠHow,"[4, 7, 54, 58, 60, 44]"
3,0,Ġmuch,"[2, 4, 26, 56, 58, 54]"
3,0,Ġshould,"[2, 4, 26, 30, 52, 53]"
3,0,ĠI,"[2, 4, 29, 34, 52, 54]"
3,0,Ġbe,"[2, 30, 52, 53, 63, 26]"
3,0,Ġcontributing,"[2, 26, 59, 61, 63, 35]"
3,0,Ġtowards,"[25, 26, 47, 52, 59, 35]"
3,0,Ġmy,"[12, 29, 47, 54, 56, 46]"
3,0,Ġmarketing,"[0, 20, 21, 28, 61, 49]"
3,0,Ġbudget,"[20, 32, 36, 43, 59, 46]"
3,0,?,"[5, 22, 45, 55, 60, 9]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,I,"[10, 29, 34, 38, 59, 60]"
4,0,Ġrun,"[8, 29, 31, 38, 50, 43]"
4,0,Ġa,"[20, 29, 31, 47, 61, 50]"
4,0,Ġplumbing,"[1, 15, 32, 36, 62, 48]"
4,0,Ġbusiness,"[0, 1, 15, 28, 62, 6]"
4,0,",","[16, 22, 29, 39, 52, 34]"
4,0,ĠI,"[16, 29, 30, 38, 39, 52]"
4,0,',"[3, 18, 22, 29, 34, 60]"
4,0,d,"[8, 9, 29, 38, 44, 30]"
4,0,Ġlike,"[8, 9, 29, 38, 53, 44]"
4,0,Ġto,"[8, 9, 23, 29, 41, 53]"
4,0,Ġincrease,"[9, 23, 29, 31, 43, 50]"
4,0,Ġrevenue,"[7, 25, 31, 40, 53, 62]"
4,0,.,"[3, 22, 29, 39, 52, 34]"
4,0,ĠHow,"[9, 29, 30, 34, 38, 59]"
4,0,Ġmuch,"[7, 9, 29, 30, 54, 25]"
4,0,Ġshould,"[7, 8, 9, 29, 51, 23]"
4,0,ĠI,"[4, 9, 29, 44, 51, 7]"
4,0,Ġbe,"[7, 8, 9, 21, 27, 44]"
4,0,Ġcontributing,"[7, 12, 31, 43, 53, 20]"
4,0,Ġtowards,"[17, 20, 23, 31, 61, 7]"
4,0,Ġmy,"[4, 29, 46, 51, 61, 11]"
4,0,Ġmarketing,"[7, 40, 43, 50, 62, 31]"
4,0,Ġbudget,"[7, 40, 53, 55, 62, 28]"
4,0,?,"[22, 29, 34, 39, 52, 3]"
5,0,<｜begin▁of▁sentence｜>,"[19, 20, 47, 49, 52, 54]"
5,0,I,"[18, 35, 38, 41, 55, 15]"
5,0,Ġrun,"[22, 38, 45, 49, 51, 35]"
5,0,Ġa,"[22, 32, 45, 49, 60, 36]"
5,0,Ġplumbing,"[2, 7, 13, 44, 49, 34]"
5,0,Ġbusiness,"[2, 13, 30, 46, 49, 34]"
5,0,",","[12, 27, 43, 53, 56, 18]"
5,0,ĠI,"[16, 21, 24, 27, 49, 17]"
5,0,',"[12, 15, 18, 39, 50, 55]"
5,0,d,"[21, 24, 31, 49, 51, 45]"
5,0,Ġlike,"[3, 24, 45, 49, 51, 21]"
5,0,Ġto,"[19, 36, 45, 49, 51, 31]"
5,0,Ġincrease,"[3, 22, 23, 48, 51, 49]"
5,0,Ġrevenue,"[30, 37, 46, 49, 59, 4]"
5,0,.,"[12, 17, 27, 43, 53, 18]"
5,0,ĠHow,"[21, 31, 42, 49, 50, 18]"
5,0,Ġmuch,"[14, 31, 35, 49, 59, 4]"
5,0,Ġshould,"[14, 45, 51, 57, 59, 62]"
5,0,ĠI,"[14, 16, 31, 51, 57, 42]"
5,0,Ġbe,"[14, 45, 51, 59, 62, 57]"
5,0,Ġcontributing,"[3, 7, 14, 22, 45, 37]"
5,0,Ġtowards,"[14, 23, 57, 58, 60, 48]"
5,0,Ġmy,"[9, 16, 32, 47, 48, 58]"
5,0,Ġmarketing,"[7, 13, 30, 34, 46, 2]"
5,0,Ġbudget,"[2, 4, 30, 46, 59, 57]"
5,0,?,"[12, 14, 27, 42, 43, 53]"
6,0,<｜begin▁of▁sentence｜>,"[13, 21, 22, 42, 47, 32]"
6,0,I,"[37, 39, 41, 46, 56, 1]"
6,0,Ġrun,"[7, 14, 19, 44, 61, 29]"
6,0,Ġa,"[7, 8, 44, 58, 61, 36]"
6,0,Ġplumbing,"[3, 27, 29, 30, 38, 47]"
6,0,Ġbusiness,"[3, 29, 47, 53, 63, 17]"
6,0,",","[12, 16, 50, 54, 56, 37]"
6,0,ĠI,"[12, 21, 40, 54, 56, 18]"
6,0,',"[16, 37, 39, 50, 56, 11]"
6,0,d,"[0, 26, 40, 52, 54, 56]"
6,0,Ġlike,"[14, 19, 24, 52, 54, 0]"
6,0,Ġto,"[0, 10, 24, 39, 52, 13]"
6,0,Ġincrease,"[7, 14, 25, 30, 52, 53]"
6,0,Ġrevenue,"[2, 3, 14, 29, 30, 53]"
6,0,.,"[12, 16, 18, 54, 56, 50]"
