Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,Write,"[8, 22, 24, 32, 56, 17]"
1,0,Ġa,"[6, 8, 21, 26, 49, 29]"
1,0,Ġcreative,"[7, 8, 14, 36, 39, 10]"
1,0,ĠV,"[34, 41, 44, 45, 46, 8]"
1,0,SL,"[15, 36, 44, 46, 53, 16]"
1,0,Ġscript,"[2, 7, 8, 18, 39, 32]"
1,0,Ġfor,"[8, 10, 24, 49, 52, 41]"
1,0,Ġyoutube,"[1, 7, 8, 20, 26, 31]"
1,0,Ġshort,"[8, 9, 14, 18, 56, 53]"
1,0,Ġthat,"[5, 8, 29, 36, 43, 53]"
1,0,Ġcatch,"[18, 23, 32, 37, 54, 36]"
1,0,Ġinterest,"[2, 10, 14, 18, 19, 6]"
1,0,Ġof,"[8, 24, 29, 35, 52, 36]"
1,0,Ġeveryone,"[22, 27, 39, 61, 63, 8]"
1,0,Ġand,"[8, 24, 26, 43, 51, 35]"
1,0,Ġdeliver,"[10, 32, 37, 54, 63, 8]"
1,0,Ġreal,"[9, 14, 16, 21, 22, 0]"
1,0,Ġvalue,"[2, 3, 14, 29, 39, 19]"
1,0,Ġfor,"[8, 10, 24, 41, 52, 15]"
1,0,ĠS,"[26, 30, 38, 45, 46, 61]"
1,0,ynthes,"[14, 18, 32, 44, 54, 59]"
1,0,ia,"[29, 33, 49, 50, 59, 23]"
1,0,ĠIO,"[1, 26, 45, 46, 59, 49]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,Write,"[35, 39, 42, 57, 63, 60]"
2,0,Ġa,"[4, 14, 17, 55, 62, 35]"
2,0,Ġcreative,"[17, 18, 30, 43, 52, 60]"
2,0,ĠV,"[26, 35, 36, 58, 60, 63]"
2,0,SL,"[2, 10, 11, 14, 21, 3]"
2,0,Ġscript,"[10, 12, 30, 36, 54, 45]"
2,0,Ġfor,"[9, 15, 30, 34, 47, 22]"
2,0,Ġyoutube,"[27, 35, 37, 53, 60, 20]"
2,0,Ġshort,"[5, 6, 22, 25, 55, 36]"
2,0,Ġthat,"[9, 15, 34, 47, 52, 57]"
2,0,Ġcatch,"[5, 7, 9, 32, 39, 16]"
2,0,Ġinterest,"[4, 26, 36, 50, 53, 54]"
2,0,Ġof,"[15, 16, 22, 30, 48, 55]"
2,0,Ġeveryone,"[1, 17, 20, 31, 53, 3]"
2,0,Ġand,"[0, 28, 46, 48, 49, 23]"
2,0,Ġdeliver,"[16, 32, 39, 44, 59, 1]"
2,0,Ġreal,"[3, 5, 17, 52, 53, 48]"
2,0,Ġvalue,"[4, 26, 41, 43, 45, 18]"
2,0,Ġfor,"[9, 15, 34, 40, 55, 57]"
2,0,ĠS,"[31, 35, 53, 60, 63, 37]"
2,0,ynthes,"[11, 14, 42, 60, 63, 35]"
2,0,ia,"[2, 23, 28, 30, 41, 48]"
2,0,ĠIO,"[6, 13, 21, 22, 58, 2]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,Write,"[0, 14, 37, 48, 58, 60]"
3,0,Ġa,"[6, 12, 17, 37, 58, 33]"
3,0,Ġcreative,"[0, 28, 33, 35, 42, 58]"
3,0,ĠV,"[3, 14, 17, 60, 62, 27]"
3,0,SL,"[3, 10, 17, 27, 42, 20]"
3,0,Ġscript,"[20, 32, 37, 43, 50, 29]"
3,0,Ġfor,"[37, 52, 54, 56, 59, 47]"
3,0,Ġyoutube,"[0, 3, 29, 37, 46, 48]"
3,0,Ġshort,"[24, 33, 37, 53, 60, 8]"
3,0,Ġthat,"[1, 16, 19, 42, 60, 37]"
3,0,Ġcatch,"[19, 37, 39, 50, 61, 58]"
3,0,Ġinterest,"[20, 35, 37, 43, 63, 50]"
3,0,Ġof,"[40, 47, 54, 56, 63, 37]"
3,0,Ġeveryone,"[4, 29, 33, 53, 56, 54]"
3,0,Ġand,"[5, 16, 51, 55, 60, 46]"
3,0,Ġdeliver,"[37, 39, 40, 58, 61, 59]"
3,0,Ġreal,"[12, 33, 35, 49, 53, 14]"
3,0,Ġvalue,"[20, 35, 43, 59, 63, 26]"
3,0,Ġfor,"[47, 52, 56, 59, 63, 26]"
3,0,ĠS,"[3, 14, 17, 49, 62, 60]"
3,0,ynthes,"[0, 3, 10, 14, 21, 40]"
3,0,ia,"[11, 25, 28, 31, 40, 36]"
3,0,ĠIO,"[3, 17, 29, 36, 60, 42]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,Write,"[9, 29, 31, 34, 38, 50]"
4,0,Ġa,"[9, 25, 29, 47, 61, 1]"
4,0,Ġcreative,"[12, 24, 25, 47, 54, 19]"
4,0,ĠV,"[2, 10, 15, 24, 37, 1]"
4,0,SL,"[0, 11, 14, 28, 62, 7]"
4,0,Ġscript,"[24, 28, 50, 55, 62, 19]"
4,0,Ġfor,"[9, 17, 23, 29, 57, 20]"
4,0,Ġyoutube,"[1, 19, 40, 50, 62, 48]"
4,0,Ġshort,"[1, 19, 28, 47, 54, 24]"
4,0,Ġthat,"[17, 29, 30, 52, 57, 23]"
4,0,Ġcatch,"[8, 31, 50, 56, 61, 9]"
4,0,Ġinterest,"[9, 12, 53, 55, 56, 43]"
4,0,Ġof,"[17, 20, 23, 57, 61, 53]"
4,0,Ġeveryone,"[4, 15, 17, 48, 54, 35]"
4,0,Ġand,"[16, 22, 29, 39, 52, 48]"
4,0,Ġdeliver,"[20, 31, 43, 48, 50, 61]"
4,0,Ġreal,"[12, 19, 47, 54, 56, 48]"
4,0,Ġvalue,"[7, 12, 53, 55, 56, 48]"
4,0,Ġfor,"[17, 20, 23, 53, 57, 7]"
4,0,ĠS,"[2, 10, 15, 36, 37, 48]"
4,0,ynthes,"[1, 2, 33, 37, 50, 14]"
4,0,ia,"[1, 2, 14, 36, 46, 33]"
4,0,ĠIO,"[1, 28, 46, 48, 62, 2]"
5,0,<｜begin▁of▁sentence｜>,"[19, 20, 47, 49, 52, 54]"
5,0,Write,"[15, 18, 35, 38, 41, 44]"
5,0,Ġa,"[19, 22, 35, 38, 49, 6]"
5,0,Ġcreative,"[6, 7, 19, 37, 49, 11]"
5,0,ĠV,"[42, 44, 55, 61, 63, 6]"
5,0,SL,"[7, 30, 34, 55, 61, 46]"
5,0,Ġscript,"[6, 30, 34, 46, 61, 2]"
5,0,Ġfor,"[23, 49, 56, 58, 60, 3]"
5,0,Ġyoutube,"[13, 29, 34, 42, 44, 30]"
5,0,Ġshort,"[30, 44, 46, 59, 61, 49]"
5,0,Ġthat,"[27, 43, 55, 56, 60, 18]"
5,0,Ġcatch,"[3, 22, 23, 45, 62, 28]"
5,0,Ġinterest,"[3, 6, 37, 45, 55, 62]"
5,0,Ġof,"[3, 23, 48, 58, 60, 32]"
5,0,Ġeveryone,"[16, 29, 48, 57, 60, 3]"
5,0,Ġand,"[12, 17, 24, 43, 53, 19]"
5,0,Ġdeliver,"[3, 7, 22, 23, 24, 51]"
5,0,Ġreal,"[3, 6, 11, 29, 37, 62]"
5,0,Ġvalue,"[2, 6, 37, 46, 49, 3]"
5,0,Ġfor,"[3, 23, 48, 58, 60, 14]"
5,0,ĠS,"[16, 29, 42, 44, 63, 55]"
5,0,ynthes,"[7, 35, 42, 44, 55, 54]"
5,0,ia,"[2, 6, 7, 8, 54, 4]"
5,0,ĠIO,"[7, 44, 46, 49, 63, 61]"
6,0,<｜begin▁of▁sentence｜>,"[13, 21, 22, 42, 47, 32]"
6,0,Write,"[4, 19, 26, 37, 46, 9]"
6,0,Ġa,"[4, 7, 8, 19, 44, 23]"
6,0,Ġcreative,"[2, 29, 31, 53, 57, 4]"
6,0,ĠV,"[6, 14, 27, 41, 48, 42]"
6,0,SL,"[2, 14, 29, 32, 53, 38]"
6,0,Ġscript,"[2, 14, 29, 38, 53, 33]"
6,0,Ġfor,"[7, 10, 44, 49, 56, 52]"
6,0,Ġyoutube,"[14, 29, 41, 57, 63, 27]"
6,0,Ġshort,"[8, 14, 29, 38, 57, 25]"
6,0,Ġthat,"[12, 33, 37, 40, 56, 16]"
6,0,Ġcatch,"[7, 9, 14, 40, 44, 2]"
6,0,Ġinterest,"[2, 7, 14, 31, 53, 10]"
6,0,Ġof,"[7, 10, 36, 49, 52, 14]"
6,0,Ġeveryone,"[8, 10, 14, 15, 21, 60]"
6,0,Ġand,"[12, 16, 18, 34, 56, 54]"
6,0,Ġdeliver,"[2, 7, 14, 44, 53, 62]"
6,0,Ġreal,"[2, 8, 9, 53, 57, 36]"
6,0,Ġvalue,"[2, 14, 31, 53, 60, 30]"
6,0,Ġfor,"[0, 7, 10, 49, 62, 35]"
6,0,ĠS,"[6, 14, 27, 41, 48, 21]"
6,0,ynthes,"[13, 14, 32, 48, 53, 29]"
6,0,ia,"[13, 17, 32, 47, 48, 14]"
6,0,ĠIO,"[4, 14, 42, 47, 48, 37]"
7,0,<｜begin▁of▁sentence｜>,"[28, 43, 44, 58, 62, 18]"
7,0,Write,"[4, 15, 33, 41, 50, 9]"
7,0,Ġa,"[9, 10, 33, 44, 58, 48]"
7,0,Ġcreative,"[10, 11, 29, 44, 47, 9]"
7,0,ĠV,"[9, 10, 44, 46, 47, 50]"
7,0,SL,"[10, 27, 47, 49, 63, 37]"
7,0,Ġscript,"[9, 10, 44, 47, 49, 37]"
