Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,What,"[8, 22, 43, 46, 63, 17]"
1,0,Ġis,"[0, 5, 8, 38, 56, 53]"
1,0,Ġa,"[6, 8, 21, 26, 29, 56]"
1,0,Ġgood,"[8, 33, 36, 47, 63, 17]"
1,0,Ġway,"[2, 9, 29, 36, 39, 8]"
1,0,Ġto,"[8, 24, 26, 35, 53, 52]"
1,0,Ġexplain,"[8, 10, 37, 48, 54, 32]"
1,0,Ġbeing,"[0, 8, 23, 42, 49, 37]"
1,0,Ġlet,"[28, 42, 43, 58, 63, 8]"
1,0,Ġgo,"[17, 37, 41, 45, 49, 27]"
1,0,Ġfrom,"[8, 28, 29, 41, 52, 56]"
1,0,Ġa,"[6, 20, 21, 26, 56, 8]"
1,0,Ġjob,"[2, 19, 36, 39, 40, 47]"
1,0,Ġdue,"[16, 37, 42, 43, 54, 36]"
1,0,Ġto,"[8, 24, 28, 29, 49, 56]"
1,0,Ġperformance,"[14, 18, 19, 54, 59, 10]"
1,0,Ġrelated,"[18, 28, 37, 50, 54, 14]"
1,0,Ġissues,"[2, 10, 18, 54, 61, 59]"
1,0,?,"[4, 25, 43, 56, 57, 62]"
1,0,ĠI,"[5, 8, 26, 46, 62, 20]"
1,0,Ġbelieve,"[11, 42, 48, 58, 63, 56]"
1,0,ĠI,"[20, 26, 46, 49, 62, 8]"
1,0,Ġwas,"[11, 23, 27, 38, 56, 0]"
1,0,Ġunfair,"[10, 14, 21, 22, 63, 33]"
1,0,ly,"[22, 23, 29, 36, 42, 14]"
1,0,Ġmeasured,"[14, 18, 23, 48, 54, 37]"
1,0,Ġand,"[7, 8, 30, 51, 59, 16]"
1,0,Ġthe,"[6, 8, 21, 26, 52, 1]"
1,0,Ġscope,"[2, 3, 18, 39, 47, 54]"
1,0,Ġof,"[24, 26, 35, 43, 52, 49]"
1,0,Ġthe,"[6, 8, 21, 34, 35, 26]"
1,0,Ġjob,"[2, 3, 19, 39, 47, 33]"
