Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,I,"[8, 22, 38, 46, 56, 26]"
1,0,âĢĻ,"[4, 8, 25, 60, 62, 43]"
1,0,m,"[8, 11, 26, 38, 56, 49]"
1,0,Ġgoing,"[8, 23, 27, 56, 63, 5]"
1,0,Ġto,"[8, 24, 29, 35, 38, 26]"
1,0,Ġgive,"[8, 28, 37, 58, 63, 26]"
1,0,Ġyou,"[8, 36, 49, 55, 62, 20]"
1,0,Ġsome,"[0, 8, 21, 26, 56, 17]"
1,0,Ġcontext,"[2, 17, 19, 39, 59, 18]"
1,0,Ġabout,"[8, 48, 49, 50, 55, 6]"
1,0,Ġmy,"[8, 21, 22, 46, 62, 17]"
1,0,Ġcompany,"[1, 40, 47, 59, 61, 17]"
1,0,",","[4, 8, 43, 51, 56, 59]"
1,0,Ġthen,"[8, 20, 25, 42, 43, 7]"
1,0,ĠI,"[8, 26, 30, 46, 62, 20]"
1,0,Ġwant,"[5, 8, 11, 48, 63, 17]"
1,0,Ġyou,"[8, 20, 34, 55, 62, 50]"
1,0,Ġto,"[8, 24, 35, 53, 56, 26]"
1,0,Ġwrite,"[7, 8, 32, 48, 54, 41]"
1,0,ĠOK,"[33, 45, 46, 58, 63, 7]"
1,0,Rs,"[35, 38, 44, 49, 61, 45]"
1,0,Ġfor,"[8, 10, 24, 41, 52, 26]"
1,0,Ġme,"[7, 8, 20, 46, 62, 15]"
1,0,.,"[4, 8, 43, 51, 57, 11]"
1,0,ĠDon,"[5, 30, 44, 46, 63, 31]"
1,0,âĢĻ,"[11, 25, 55, 60, 62, 8]"
1,0,t,"[5, 11, 16, 28, 38, 26]"
1,0,Ġwrite,"[7, 8, 32, 48, 54, 41]"
1,0,Ġthem,"[6, 7, 49, 55, 62, 61]"
1,0,Ġuntil,"[9, 37, 42, 43, 45, 24]"
1,0,ĠI,"[20, 26, 30, 46, 62, 34]"
1,0,âĢĻ,"[13, 25, 55, 60, 62, 4]"
1,0,m,"[8, 11, 16, 38, 59, 26]"
1,0,Ġdone,"[10, 23, 37, 56, 63, 32]"
1,0,Ġgiving,"[10, 32, 37, 48, 63, 8]"
1,0,Ġcontext,"[2, 19, 39, 49, 59, 1]"
1,0,.,"[4, 8, 43, 51, 57, 30]"
1,0,ĠFirst,"[9, 14, 42, 46, 48, 0]"
1,0,Ġbit,"[0, 2, 18, 33, 36, 15]"
1,0,Ġof,"[8, 24, 29, 35, 52, 7]"
1,0,Ġcontext,"[2, 17, 19, 39, 59, 33]"
1,0,",","[4, 8, 43, 51, 58, 7]"
1,0,Ġour,"[0, 6, 21, 52, 62, 25]"
1,0,Ġcompany,"[1, 40, 47, 59, 61, 56]"
1,0,-,"[13, 52, 55, 57, 60, 26]"
1,0,wide,"[9, 14, 18, 32, 42, 58]"
1,0,ĠOK,"[33, 45, 46, 58, 63, 6]"
1,0,Rs,"[35, 38, 44, 49, 61, 1]"
1,0,Ġwritten,"[8, 23, 32, 48, 54, 18]"
1,0,Ġby,"[1, 24, 29, 49, 52, 56]"
1,0,Ġthe,"[6, 8, 21, 53, 56, 12]"
1,0,ĠCEO,"[3, 7, 10, 40, 61, 39]"
1,0,:,"[13, 20, 25, 55, 57, 11]"
1,0,Ċ,"[4, 20, 31, 50, 57, 47]"
1,0,Ċ,"[4, 20, 31, 50, 57, 7]"
1,0,CES,"[6, 15, 19, 46, 61, 1]"
1,0,ĠOK,"[5, 33, 45, 46, 63, 58]"
1,0,R,"[29, 35, 38, 44, 49, 1]"
1,0,âĢĻ,"[25, 26, 55, 60, 62, 4]"
1,0,s,"[8, 15, 26, 38, 61, 7]"
1,0,ĠQ,"[2, 26, 44, 45, 46, 6]"
1,0,2,"[13, 16, 35, 40, 49, 38]"
1,0,Ġ,"[0, 13, 27, 34, 57, 43]"
1,0,2,"[13, 16, 37, 38, 40, 44]"
1,0,0,"[1, 13, 16, 29, 40, 44]"
1,0,2,"[1, 13, 35, 38, 40, 16]"
1,0,3,"[13, 28, 34, 40, 59, 29]"
1,0,.,"[4, 43, 51, 57, 59, 16]"
1,0,ĠDraft,"[2, 32, 33, 41, 54, 18]"
1,0,.,"[4, 11, 12, 51, 57, 49]"
1,0,ĠMarch,"[26, 32, 33, 37, 55, 8]"
1,0,Ġ,"[0, 13, 27, 56, 57, 11]"
1,0,1,"[9, 13, 16, 37, 49, 48]"
1,0,5,"[13, 40, 44, 49, 63, 1]"
1,0,",","[4, 7, 8, 15, 51, 59]"
1,0,Ġ,"[0, 27, 28, 52, 57, 34]"
1,0,2,"[10, 13, 37, 48, 52, 58]"
1,0,0,"[1, 13, 16, 29, 40, 28]"
1,0,2,"[1, 13, 35, 38, 40, 7]"
1,0,3,"[13, 28, 34, 40, 59, 29]"
1,0,Ċ,"[18, 31, 50, 57, 59, 21]"
1,0,Theme,"[2, 3, 7, 39, 48, 33]"
1,0,:,"[25, 49, 52, 55, 57, 56]"
1,0,ĠCES,"[20, 30, 31, 45, 46, 1]"
1,0,ĠRe,"[26, 30, 44, 46, 53, 8]"
1,0,levance,"[10, 14, 32, 39, 54, 63]"
1,0,Ġwithin,"[8, 9, 37, 42, 48, 24]"
1,0,ĠEver,"[0, 22, 42, 46, 63, 5]"
1,0,Commerce,"[7, 11, 19, 29, 30, 44]"
1,0,-,"[43, 52, 55, 57, 60, 7]"
1,0,Ġaccelerating,"[10, 14, 18, 32, 54, 33]"
1,0,Ġrevenue,"[7, 10, 19, 33, 59, 41]"
1,0,Ġgrowth,"[3, 10, 18, 19, 34, 59]"
1,0,Ċ,"[7, 31, 41, 50, 57, 28]"
1,0,A,"[0, 21, 26, 46, 52, 48]"
1,0,.,"[4, 36, 47, 51, 52, 43]"
1,0,ĠEmployee,"[10, 33, 39, 59, 61, 7]"
1,0,ĠDel,"[16, 32, 44, 46, 51, 45]"
1,0,ight,"[3, 9, 19, 34, 54, 47]"
1,0,Ċ,"[31, 34, 47, 50, 57, 54]"
1,0,1,"[0, 9, 13, 37, 52, 40]"
1,0,.,"[4, 20, 51, 52, 56, 47]"
1,0,ĠExecute,"[10, 14, 18, 41, 54, 37]"
1,0,ĠQ,"[2, 6, 44, 45, 46, 26]"
1,0,2,"[13, 16, 35, 40, 49, 38]"
1,0,ĠAgents,"[2, 32, 33, 39, 61, 17]"
1,0,Ġof,"[8, 12, 24, 35, 52, 50]"
1,0,ĠChange,"[2, 18, 32, 37, 54, 28]"
1,0,Ġprogram,"[2, 8, 32, 39, 59, 12]"
1,0,Ċ,"[7, 16, 31, 50, 57, 28]"
1,0,2,"[0, 13, 37, 40, 52, 1]"
1,0,.,"[4, 20, 51, 52, 56, 47]"
1,0,ĠMay,"[8, 26, 46, 55, 63, 11]"
1,0,Ġe,"[26, 38, 41, 44, 45, 51]"
1,0,N,"[1, 36, 38, 46, 49, 45]"
1,0,PS,"[1, 15, 45, 46, 61, 56]"
1,0,Ġ,"[0, 13, 27, 34, 57, 7]"
1,0,3,"[13, 37, 49, 50, 59, 40]"
1,0,0,"[1, 13, 16, 40, 44, 50]"
1,0,+,"[13, 25, 27, 45, 60, 15]"
1,0,Ċ,"[18, 30, 31, 50, 57, 21]"
1,0,B,"[26, 44, 45, 46, 52, 43]"
1,0,.,"[4, 34, 36, 51, 52, 16]"
1,0,ĠTotal,"[14, 18, 21, 37, 45, 11]"
1,0,ĠCustomer,"[3, 7, 39, 59, 61, 33]"
1,0,ĠExperience,"[2, 19, 34, 39, 59, 33]"
1,0,Ġ(,"[0, 13, 27, 57, 60, 44]"
1,0,T,"[5, 15, 44, 45, 46, 53]"
1,0,CE,"[1, 14, 16, 36, 44, 46]"
1,0,)-,"[25, 27, 55, 60, 62, 57]"
1,0,Ġpick,"[15, 18, 32, 41, 54, 23]"
1,0,Ġup,"[9, 35, 38, 49, 53, 6]"
1,0,Ġfrom,"[8, 24, 28, 29, 52, 41]"
1,0,ĠQ,"[2, 26, 44, 45, 46, 48]"
1,0,1,"[9, 13, 16, 35, 40, 22]"
1,0,Ċ,"[18, 31, 50, 54, 57, 22]"
1,0,a,"[0, 15, 21, 26, 52, 38]"
1,0,.,"[4, 36, 47, 51, 52, 34]"
1,0,ĠL,"[26, 36, 44, 45, 46, 53]"
1,0,3,"[1, 3, 11, 13, 40, 59]"
1,0,6,"[1, 3, 11, 13, 40, 14]"
1,0,0,"[13, 16, 22, 28, 40, 44]"
1,0,ĠBilling,"[2, 7, 18, 41, 54, 33]"
1,0,/,"[13, 27, 52, 55, 60, 45]"
1,0,Collections,"[2, 18, 39, 59, 61, 54]"
1,0,-,"[27, 52, 55, 57, 60, 10]"
1,0,Ġover,"[8, 24, 37, 41, 45, 15]"
1,0,Ġ,"[0, 13, 27, 28, 57, 22]"
1,0,9,"[13, 22, 28, 29, 40, 44]"
1,0,0,"[13, 16, 28, 40, 44, 1]"
1,0,Ġdays,"[15, 19, 33, 59, 61, 8]"
1,0,Ġoutstanding,"[0, 18, 21, 33, 54, 14]"
1,0,Ġreduced,"[14, 18, 32, 37, 54, 33]"
1,0,Ġto,"[24, 29, 34, 35, 53, 28]"
1,0,Ġ$,"[13, 27, 44, 45, 60, 28]"
1,0,3,"[1, 13, 37, 40, 59, 22]"
1,0,5,"[1, 13, 36, 40, 63, 28]"
1,0,0,"[13, 16, 22, 40, 58, 35]"
1,0,K,"[15, 26, 30, 45, 46, 41]"
1,0,Ġby,"[8, 24, 26, 42, 52, 35]"
1,0,Ġ,"[0, 13, 27, 28, 57, 56]"
1,0,6,"[1, 13, 37, 43, 44, 40]"
1,0,/,"[13, 25, 27, 55, 60, 45]"
1,0,3,"[13, 37, 40, 44, 59, 48]"
1,0,0,"[13, 16, 28, 40, 44, 22]"
1,0,Ċ,"[18, 31, 50, 54, 57, 30]"
1,0,b,"[15, 26, 30, 44, 45, 52]"
1,0,.,"[4, 34, 36, 51, 52, 16]"
1,0,ĠOverall,"[14, 21, 37, 42, 48, 18]"
1,0,ĠT,"[6, 26, 44, 45, 46, 59]"
1,0,CE,"[1, 16, 36, 44, 46, 14]"
1,0,Ġplan,"[2, 10, 33, 39, 58, 32]"
1,0,-,"[49, 52, 55, 57, 60, 22]"
1,0,Ġout,"[9, 15, 49, 50, 53, 38]"
1,0,Ġcome,"[5, 27, 28, 37, 38, 29]"
1,0,Ġfrom,"[28, 29, 41, 52, 56, 5]"
1,0,Ġ,"[13, 27, 28, 56, 57, 0]"
1,0,3,"[13, 28, 37, 56, 59, 44]"
1,0,/,"[13, 27, 45, 55, 60, 44]"
1,0,2,"[13, 37, 40, 44, 58, 48]"
1,0,2,"[13, 28, 38, 40, 44, 35]"
1,0,ĠLeadership,"[10, 14, 19, 33, 39, 32]"
1,0,Ġmeeting,"[18, 32, 37, 39, 54, 2]"
1,0,Ċ,"[18, 31, 50, 57, 58, 44]"
1,0,C,"[15, 26, 44, 45, 46, 30]"
1,0,.,"[4, 47, 51, 52, 53, 35]"
1,0,ĠEx,"[14, 30, 44, 46, 53, 45]"
1,0,ceed,"[14, 15, 18, 23, 54, 6]"
1,0,Ġbookings,"[7, 18, 41, 54, 61, 2]"
1,0,Ġgoal,"[2, 12, 18, 19, 39, 33]"
1,0,Ġof,"[8, 12, 24, 35, 52, 26]"
