Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,what,"[6, 8, 22, 43, 63, 56]"
1,0,Ġis,"[0, 5, 8, 26, 38, 27]"
1,0,Ġh,"[8, 26, 30, 44, 45, 29]"
1,0,n,"[15, 26, 36, 38, 44, 8]"
1,0,",","[4, 8, 43, 51, 56, 41]"
1,0,Ġcn,"[1, 15, 26, 44, 45, 46]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,what,"[14, 35, 42, 57, 63, 61]"
2,0,Ġis,"[7, 16, 24, 37, 49, 56]"
2,0,Ġh,"[31, 35, 56, 60, 63, 18]"
2,0,n,"[21, 29, 35, 58, 60, 23]"
2,0,",","[0, 8, 10, 46, 47, 15]"
2,0,Ġcn,"[7, 35, 44, 59, 63, 60]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,what,"[0, 4, 14, 48, 58, 33]"
3,0,Ġis,"[0, 2, 4, 6, 63, 19]"
3,0,Ġh,"[2, 3, 14, 49, 62, 0]"
3,0,n,"[3, 6, 10, 14, 27, 29]"
3,0,",","[1, 4, 9, 22, 60, 51]"
3,0,Ġcn,"[3, 6, 17, 27, 58, 10]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,what,"[9, 29, 30, 34, 46, 2]"
4,0,Ġis,"[1, 9, 25, 27, 29, 8]"
4,0,Ġh,"[1, 2, 10, 36, 48, 37]"
4,0,n,"[1, 2, 10, 14, 15, 46]"
4,0,",","[16, 26, 29, 52, 57, 39]"
4,0,Ġcn,"[10, 14, 36, 46, 48, 2]"
5,0,<｜begin▁of▁sentence｜>,"[19, 20, 47, 49, 52, 54]"
5,0,what,"[15, 18, 35, 38, 41, 44]"
5,0,Ġis,"[15, 35, 38, 41, 45, 0]"
5,0,Ġh,"[35, 42, 44, 57, 63, 45]"
5,0,n,"[9, 13, 42, 44, 55, 5]"
5,0,",","[17, 27, 42, 55, 56, 43]"
5,0,Ġcn,"[9, 34, 42, 44, 55, 25]"
6,0,<｜begin▁of▁sentence｜>,"[13, 21, 22, 42, 47, 32]"
6,0,what,"[19, 37, 39, 46, 56, 6]"
6,0,Ġis,"[19, 43, 46, 52, 58, 48]"
6,0,Ġh,"[6, 13, 27, 41, 48, 32]"
6,0,n,"[13, 14, 32, 41, 48, 29]"
6,0,",","[12, 16, 33, 43, 56, 18]"
6,0,Ġcn,"[6, 27, 41, 59, 63, 48]"
7,0,<｜begin▁of▁sentence｜>,"[28, 43, 44, 58, 62, 18]"
7,0,what,"[33, 36, 38, 41, 50, 16]"
7,0,Ġis,"[4, 9, 20, 33, 50, 18]"
7,0,Ġh,"[11, 31, 46, 53, 61, 63]"
7,0,n,"[31, 34, 39, 46, 47, 61]"
7,0,",","[8, 32, 33, 38, 41, 55]"
7,0,Ġcn,"[31, 34, 39, 47, 62, 11]"
8,0,<｜begin▁of▁sentence｜>,"[2, 11, 30, 39, 54, 47]"
8,0,what,"[8, 13, 17, 33, 40, 11]"
8,0,Ġis,"[11, 17, 33, 40, 46, 8]"
8,0,Ġh,"[4, 13, 17, 44, 52, 39]"
8,0,n,"[4, 13, 30, 44, 52, 39]"
8,0,",","[6, 12, 17, 33, 40, 45]"
8,0,Ġcn,"[4, 13, 30, 48, 52, 39]"
9,0,<｜begin▁of▁sentence｜>,"[12, 13, 22, 27, 31, 44]"
9,0,what,"[0, 44, 45, 53, 55, 26]"
9,0,Ġis,"[0, 26, 45, 46, 53, 42]"
9,0,Ġh,"[0, 10, 13, 16, 62, 12]"
9,0,n,"[0, 10, 13, 23, 34, 16]"
9,0,",","[8, 10, 33, 41, 46, 13]"
9,0,Ġcn,"[0, 10, 13, 32, 55, 12]"
10,0,<｜begin▁of▁sentence｜>,"[2, 9, 13, 42, 47, 31]"
10,0,what,"[4, 27, 41, 59, 61, 33]"
10,0,Ġis,"[4, 33, 41, 50, 59, 1]"
