Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,i,"[7, 8, 15, 26, 38, 20]"
1,0,Ġg,"[11, 26, 30, 44, 45, 8]"
1,0,ona,"[12, 15, 28, 35, 59, 8]"
1,0,Ġnew,"[8, 9, 12, 16, 37, 41]"
1,0,Ġyork,"[7, 8, 9, 30, 40, 36]"
1,0,Ġfor,"[8, 10, 24, 41, 52, 12]"
1,0,Ġme,"[7, 8, 20, 46, 62, 15]"
1,0,Ġbirthday,"[7, 8, 11, 19, 39, 36]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,i,"[14, 21, 35, 42, 63, 7]"
2,0,Ġg,"[13, 21, 22, 35, 60, 7]"
2,0,ona,"[7, 21, 29, 38, 60, 57]"
2,0,Ġnew,"[6, 13, 22, 39, 56, 52]"
2,0,Ġyork,"[4, 6, 13, 41, 43, 60]"
2,0,Ġfor,"[9, 14, 15, 34, 47, 57]"
2,0,Ġme,"[14, 20, 31, 37, 53, 60]"
2,0,Ġbirthday,"[12, 25, 26, 27, 36, 51]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,i,"[0, 3, 7, 14, 42, 58]"
3,0,Ġg,"[3, 6, 10, 42, 46, 17]"
3,0,ona,"[4, 6, 10, 52, 58, 42]"
3,0,Ġnew,"[2, 4, 6, 14, 33, 60]"
3,0,Ġyork,"[2, 8, 27, 38, 49, 60]"
3,0,Ġfor,"[1, 47, 52, 59, 60, 6]"
3,0,Ġme,"[12, 29, 44, 52, 53, 2]"
3,0,Ġbirthday,"[8, 20, 27, 43, 60, 24]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,i,"[2, 10, 29, 34, 59, 46]"
4,0,Ġg,"[2, 10, 29, 44, 46, 48]"
4,0,ona,"[2, 8, 14, 30, 44, 5]"
4,0,Ġnew,"[2, 19, 44, 47, 50, 54]"
4,0,Ġyork,"[0, 1, 11, 37, 44, 10]"
4,0,Ġfor,"[17, 23, 29, 44, 57, 43]"
4,0,Ġme,"[4, 5, 19, 23, 44, 61]"
4,0,Ġbirthday,"[0, 1, 19, 40, 58, 45]"
5,0,<｜begin▁of▁sentence｜>,"[19, 20, 47, 49, 52, 54]"
5,0,i,"[15, 35, 38, 41, 55, 18]"
5,0,Ġg,"[35, 38, 44, 55, 63, 15]"
5,0,ona,"[22, 31, 45, 51, 55, 49]"
5,0,Ġnew,"[3, 22, 29, 44, 55, 47]"
5,0,Ġyork,"[5, 13, 42, 55, 63, 44]"
5,0,Ġfor,"[22, 26, 55, 56, 58, 33]"
5,0,Ġme,"[0, 16, 29, 31, 48, 51]"
5,0,Ġbirthday,"[4, 29, 30, 33, 55, 44]"
6,0,<｜begin▁of▁sentence｜>,"[13, 21, 22, 42, 47, 32]"
6,0,i,"[19, 37, 41, 46, 56, 6]"
6,0,Ġg,"[6, 19, 37, 41, 48, 23]"
6,0,ona,"[7, 9, 10, 40, 52, 15]"
