Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,what,"[6, 8, 22, 43, 63, 56]"
1,0,Ġare,"[0, 5, 8, 27, 38, 53]"
1,0,Ġthe,"[6, 8, 21, 26, 29, 38]"
1,0,Ġbest,"[3, 8, 9, 47, 63, 22]"
1,0,Ġpractices,"[2, 8, 36, 39, 61, 29]"
1,0,Ġfor,"[8, 10, 24, 41, 52, 26]"
1,0,Ġsetting,"[2, 8, 18, 41, 54, 32]"
1,0,Ġup,"[8, 9, 49, 50, 53, 38]"
1,0,ĠParent,"[6, 8, 32, 39, 61, 17]"
1,0,Ġaccounts,"[2, 39, 50, 54, 61, 7]"
1,0,Ġ/,"[13, 25, 45, 55, 60, 62]"
1,0,Ġaccount,"[2, 7, 15, 33, 39, 8]"
1,0,Ġheir,"[6, 22, 30, 39, 61, 50]"
1,0,ach,"[11, 30, 44, 49, 50, 54]"
1,0,ies,"[1, 3, 47, 50, 61, 49]"
1,0,Ġin,"[8, 24, 32, 48, 53, 26]"
1,0,Ġsales,"[19, 33, 41, 59, 61, 1]"
1,0,force,"[14, 18, 19, 50, 58, 2]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,what,"[14, 35, 42, 57, 63, 61]"
2,0,Ġare,"[7, 24, 37, 49, 56, 16]"
2,0,Ġthe,"[16, 22, 24, 52, 55, 18]"
2,0,Ġbest,"[17, 18, 25, 52, 56, 49]"
2,0,Ġpractices,"[4, 26, 30, 43, 45, 49]"
2,0,Ġfor,"[9, 15, 25, 34, 55, 22]"
2,0,Ġsetting,"[31, 32, 37, 39, 53, 9]"
2,0,Ġup,"[9, 11, 23, 39, 53, 32]"
2,0,ĠParent,"[20, 27, 35, 60, 63, 36]"
2,0,Ġaccounts,"[28, 36, 43, 45, 54, 40]"
2,0,Ġ/,"[19, 34, 46, 47, 62, 15]"
2,0,Ġaccount,"[1, 33, 36, 44, 59, 45]"
2,0,Ġheir,"[2, 6, 20, 28, 54, 32]"
2,0,ach,"[2, 16, 28, 41, 50, 23]"
2,0,ies,"[2, 11, 23, 28, 29, 48]"
2,0,Ġin,"[9, 15, 28, 47, 57, 34]"
2,0,Ġsales,"[26, 27, 37, 60, 63, 53]"
2,0,force,"[4, 6, 28, 36, 54, 2]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,what,"[0, 4, 14, 48, 58, 33]"
3,0,Ġare,"[0, 2, 4, 6, 58, 42]"
3,0,Ġthe,"[0, 2, 4, 33, 54, 6]"
3,0,Ġbest,"[0, 2, 4, 33, 51, 42]"
3,0,Ġpractices,"[0, 20, 32, 35, 63, 43]"
3,0,Ġfor,"[2, 47, 52, 56, 59, 37]"
3,0,Ġsetting,"[37, 39, 52, 56, 61, 59]"
3,0,Ġup,"[25, 39, 59, 61, 63, 40]"
3,0,ĠParent,"[14, 20, 29, 48, 60, 35]"
3,0,Ġaccounts,"[20, 29, 32, 37, 43, 3]"
3,0,Ġ/,"[9, 18, 48, 51, 60, 46]"
3,0,Ġaccount,"[14, 20, 29, 32, 43, 3]"
3,0,Ġheir,"[14, 20, 29, 33, 50, 43]"
3,0,ach,"[10, 11, 31, 40, 41, 50]"
3,0,ies,"[10, 11, 15, 31, 40, 36]"
3,0,Ġin,"[25, 28, 47, 59, 60, 40]"
3,0,Ġsales,"[3, 20, 21, 32, 43, 50]"
3,0,force,"[3, 17, 23, 32, 43, 29]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,what,"[9, 29, 30, 34, 46, 2]"
4,0,Ġare,"[1, 8, 9, 27, 29, 41]"
4,0,Ġthe,"[9, 27, 29, 44, 47, 1]"
4,0,Ġbest,"[1, 9, 29, 47, 54, 44]"
4,0,Ġpractices,"[9, 28, 53, 55, 62, 1]"
4,0,Ġfor,"[9, 17, 23, 29, 57, 41]"
4,0,Ġsetting,"[23, 29, 31, 43, 50, 9]"
