Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,Why,"[8, 22, 43, 46, 63, 25]"
1,0,Ġwould,"[5, 8, 9, 27, 63, 15]"
1,0,Ġanyone,"[0, 8, 27, 39, 63, 61]"
1,0,Ġuse,"[8, 14, 41, 54, 63, 10]"
1,0,Ġa,"[6, 8, 21, 26, 49, 56]"
1,0,Ġdatabase,"[1, 2, 7, 41, 59, 8]"
1,0,Ġfor,"[8, 10, 24, 52, 56, 41]"
1,0,Ġsessions,"[2, 6, 32, 33, 39, 59]"
1,0,?,"[4, 8, 25, 43, 56, 57]"
1,0,ĠJ,"[6, 30, 43, 44, 46, 52]"
1,0,WT,"[6, 11, 15, 44, 56, 45]"
1,0,Ġseems,"[5, 8, 23, 42, 63, 48]"
1,0,Ġso,"[0, 22, 29, 42, 43, 8]"
1,0,Ġmuch,"[0, 11, 36, 38, 42, 9]"
1,0,Ġbetter,"[9, 22, 34, 53, 63, 29]"
1,0,Ġand,"[8, 29, 36, 51, 58, 7]"
1,0,Ġfaster,"[9, 18, 32, 33, 63, 6]"
1,0,.,"[4, 8, 11, 51, 57, 43]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,Why,"[7, 35, 42, 60, 63, 61]"
2,0,Ġwould,"[7, 16, 24, 49, 53, 18]"
2,0,Ġanyone,"[7, 16, 17, 20, 24, 51]"
2,0,Ġuse,"[5, 24, 32, 39, 56, 51]"
2,0,Ġa,"[3, 17, 35, 55, 62, 13]"
2,0,Ġdatabase,"[18, 27, 30, 43, 45, 26]"
2,0,Ġfor,"[9, 15, 22, 34, 55, 11]"
2,0,Ġsessions,"[20, 27, 30, 35, 57, 60]"
2,0,?,"[0, 8, 19, 46, 47, 55]"
2,0,ĠJ,"[35, 42, 57, 60, 63, 59]"
2,0,WT,"[10, 11, 21, 29, 38, 12]"
2,0,Ġseems,"[5, 12, 15, 47, 56, 7]"
2,0,Ġso,"[5, 7, 18, 52, 56, 12]"
2,0,Ġmuch,"[17, 18, 52, 56, 58, 25]"
2,0,Ġbetter,"[5, 18, 25, 49, 56, 24]"
2,0,Ġand,"[0, 10, 16, 46, 48, 4]"
2,0,Ġfaster,"[16, 18, 44, 56, 59, 1]"
2,0,.,"[0, 8, 46, 48, 62, 23]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,Why,"[0, 4, 14, 48, 58, 7]"
3,0,Ġwould,"[2, 4, 30, 52, 58, 0]"
3,0,Ġanyone,"[2, 4, 29, 33, 52, 0]"
3,0,Ġuse,"[2, 52, 59, 61, 63, 4]"
3,0,Ġa,"[3, 6, 12, 37, 54, 2]"
3,0,Ġdatabase,"[0, 3, 20, 29, 32, 37]"
3,0,Ġfor,"[37, 47, 52, 56, 59, 54]"
3,0,Ġsessions,"[14, 20, 29, 36, 43, 3]"
3,0,?,"[9, 22, 45, 55, 60, 5]"
3,0,ĠJ,"[3, 14, 58, 60, 62, 29]"
3,0,WT,"[3, 10, 29, 36, 42, 58]"
3,0,Ġseems,"[19, 30, 44, 53, 60, 9]"
3,0,Ġso,"[6, 11, 44, 53, 58, 17]"
3,0,Ġmuch,"[12, 26, 33, 53, 56, 2]"
3,0,Ġbetter,"[33, 34, 35, 52, 53, 63]"
3,0,Ġand,"[11, 16, 51, 55, 60, 28]"
3,0,Ġfaster,"[26, 33, 35, 51, 53, 34]"
3,0,.,"[5, 22, 45, 55, 60, 9]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,Why,"[9, 29, 34, 38, 59, 13]"
4,0,Ġwould,"[8, 9, 29, 30, 44, 38]"
4,0,Ġanyone,"[4, 9, 29, 44, 47, 8]"
4,0,Ġuse,"[9, 43, 44, 53, 61, 20]"
4,0,Ġa,"[9, 29, 44, 47, 61, 20]"
4,0,Ġdatabase,"[0, 1, 28, 48, 62, 32]"
4,0,Ġfor,"[17, 20, 23, 57, 61, 29]"
4,0,Ġsessions,"[0, 1, 48, 55, 62, 50]"
4,0,?,"[22, 29, 34, 39, 52, 63]"
4,0,ĠJ,"[10, 29, 34, 37, 59, 2]"
4,0,WT,"[1, 14, 35, 46, 48, 62]"
4,0,Ġseems,"[6, 8, 29, 38, 57, 63]"
4,0,Ġso,"[8, 9, 27, 30, 56, 29]"
4,0,Ġmuch,"[19, 21, 47, 54, 56, 27]"
4,0,Ġbetter,"[8, 9, 53, 54, 56, 19]"
4,0,Ġand,"[16, 22, 29, 39, 52, 2]"
4,0,Ġfaster,"[19, 47, 53, 54, 56, 48]"
4,0,.,"[3, 22, 29, 39, 52, 18]"
5,0,<｜begin▁of▁sentence｜>,"[19, 20, 47, 49, 52, 54]"
5,0,Why,"[15, 18, 35, 38, 41, 42]"
5,0,Ġwould,"[31, 38, 45, 51, 57, 41]"
5,0,Ġanyone,"[16, 31, 49, 51, 57, 38]"
5,0,Ġuse,"[22, 31, 45, 51, 57, 33]"
5,0,Ġa,"[22, 23, 51, 57, 60, 48]"
5,0,Ġdatabase,"[2, 30, 34, 46, 61, 13]"
5,0,Ġfor,"[23, 56, 57, 58, 60, 22]"
5,0,Ġsessions,"[4, 30, 34, 44, 46, 29]"
5,0,?,"[12, 27, 42, 43, 56, 53]"
5,0,ĠJ,"[18, 35, 41, 42, 44, 38]"
5,0,WT,"[2, 20, 34, 44, 55, 46]"
5,0,Ġseems,"[0, 31, 33, 45, 56, 17]"
5,0,Ġso,"[0, 31, 33, 45, 62, 47]"
5,0,Ġmuch,"[0, 31, 45, 59, 62, 55]"
5,0,Ġbetter,"[0, 31, 37, 45, 62, 33]"
5,0,Ġand,"[12, 17, 19, 24, 43, 63]"
5,0,Ġfaster,"[4, 11, 24, 37, 62, 46]"
5,0,.,"[12, 17, 27, 42, 43, 53]"
6,0,<｜begin▁of▁sentence｜>,"[13, 21, 22, 42, 47, 32]"
6,0,Why,"[5, 37, 39, 46, 56, 1]"
6,0,Ġwould,"[0, 5, 19, 43, 52, 56]"
6,0,Ġanyone,"[5, 8, 15, 52, 60, 21]"
6,0,Ġuse,"[7, 44, 52, 60, 62, 0]"
6,0,Ġa,"[4, 7, 8, 36, 44, 58]"
6,0,Ġdatabase,"[3, 4, 14, 29, 63, 30]"
6,0,Ġfor,"[7, 10, 49, 52, 60, 44]"
6,0,Ġsessions,"[4, 14, 29, 53, 57, 3]"
6,0,?,"[12, 16, 18, 43, 56, 50]"
6,0,ĠJ,"[19, 27, 37, 41, 56, 46]"
6,0,WT,"[3, 4, 29, 32, 48, 30]"
6,0,Ġseems,"[5, 33, 43, 54, 56, 52]"
6,0,Ġso,"[5, 8, 9, 43, 52, 40]"
6,0,Ġmuch,"[5, 8, 9, 25, 43, 52]"
6,0,Ġbetter,"[2, 5, 8, 31, 52, 53]"
6,0,Ġand,"[12, 16, 18, 34, 56, 54]"
6,0,Ġfaster,"[2, 9, 25, 31, 59, 30]"
6,0,.,"[12, 16, 18, 50, 56, 54]"
7,0,<｜begin▁of▁sentence｜>,"[28, 43, 44, 58, 62, 18]"
7,0,Why,"[16, 33, 36, 41, 50, 46]"
7,0,Ġwould,"[20, 25, 33, 36, 45, 30]"
7,0,Ġanyone,"[14, 20, 33, 36, 45, 57]"
7,0,Ġuse,"[4, 9, 45, 48, 54, 20]"
7,0,Ġa,"[4, 9, 14, 33, 45, 48]"
7,0,Ġdatabase,"[7, 27, 39, 47, 49, 11]"
7,0,Ġfor,"[45, 48, 51, 52, 54, 47]"
7,0,Ġsessions,"[27, 47, 49, 53, 63, 10]"
7,0,?,"[21, 26, 33, 38, 42, 8]"
7,0,ĠJ,"[8, 11, 16, 38, 41, 46]"
7,0,WT,"[13, 24, 27, 39, 47, 11]"
7,0,Ġseems,"[20, 30, 37, 40, 51, 33]"
7,0,Ġso,"[20, 30, 33, 40, 51, 25]"
7,0,Ġmuch,"[20, 30, 40, 51, 56, 62]"
7,0,Ġbetter,"[20, 29, 45, 51, 56, 37]"
7,0,Ġand,"[21, 26, 32, 40, 42, 19]"
7,0,Ġfaster,"[15, 29, 45, 47, 56, 63]"
7,0,.,"[21, 26, 38, 41, 42, 19]"
8,0,<｜begin▁of▁sentence｜>,"[2, 11, 30, 39, 54, 47]"
8,0,Why,"[8, 17, 33, 40, 63, 11]"
8,0,Ġwould,"[17, 33, 40, 46, 59, 62]"
8,0,Ġanyone,"[17, 19, 33, 59, 62, 41]"
8,0,Ġuse,"[17, 19, 33, 40, 59, 5]"
8,0,Ġa,"[14, 17, 19, 44, 51, 59]"
8,0,Ġdatabase,"[2, 4, 11, 13, 14, 1]"
