Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,is,"[8, 15, 22, 38, 56, 20]"
1,0,Ġthis,"[5, 8, 29, 48, 62, 41]"
1,0,Ġvalid,"[8, 10, 14, 47, 54, 12]"
1,0,Ġsql,"[7, 8, 24, 29, 45, 2]"
1,0,Ġcode,"[2, 7, 8, 32, 39, 33]"
1,0,?,"[4, 25, 55, 56, 62, 43]"
1,0,Ġ(,"[0, 8, 13, 27, 60, 62]"
1,0,select,"[5, 8, 20, 24, 32, 43]"
1,0,Ġ\,"[13, 24, 27, 44, 62, 60]"
1,0,*,"[24, 25, 55, 56, 62, 27]"
1,0,Ġfrom,"[5, 15, 24, 52, 53, 11]"
1,0,Ġusers,"[7, 33, 39, 59, 61, 56]"
1,0,Ġwhere,"[24, 42, 43, 50, 56, 5]"
1,0,Ġname,"[2, 22, 38, 39, 58, 7]"
1,0,"='""","[25, 27, 55, 60, 62, 13]"
1,0,Ġ+,"[24, 27, 41, 45, 55, 52]"
1,0,Ġu,"[6, 15, 20, 21, 45, 26]"
1,0,Ġ+,"[14, 24, 27, 41, 55, 28]"
1,0,"Ġ""'","[20, 25, 55, 60, 62, 43]"
1,0,Ġand,"[8, 24, 38, 43, 51, 47]"
1,0,Ġpassword,"[2, 7, 8, 17, 39, 33]"
1,0,"='""","[25, 27, 55, 60, 62, 13]"
1,0,Ġ+,"[24, 26, 27, 41, 45, 55]"
1,0,Ġp,"[6, 15, 20, 26, 45, 21]"
1,0,Ġ+,"[24, 27, 36, 41, 55, 28]"
1,0,"Ġ""'","[20, 25, 55, 60, 62, 53]"
1,0,""");","[25, 43, 59, 60, 63, 48]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,is,"[14, 28, 35, 42, 57, 48]"
2,0,Ġthis,"[7, 12, 18, 24, 52, 3]"
2,0,Ġvalid,"[17, 18, 45, 52, 56, 7]"
2,0,Ġsql,"[26, 30, 36, 45, 57, 63]"
2,0,Ġcode,"[2, 30, 36, 40, 45, 12]"
2,0,?,"[0, 8, 19, 46, 47, 15]"
2,0,Ġ(,"[8, 13, 46, 47, 59, 34]"
2,0,select,"[35, 37, 42, 57, 59, 60]"
2,0,Ġ\,"[19, 34, 37, 60, 62, 35]"
2,0,*,"[19, 34, 35, 37, 60, 33]"
2,0,Ġfrom,"[1, 9, 34, 37, 57, 60]"
2,0,Ġusers,"[14, 20, 33, 35, 37, 60]"
2,0,Ġwhere,"[9, 34, 37, 47, 57, 16]"
2,0,Ġname,"[7, 18, 35, 37, 57, 16]"
2,0,"='""","[19, 34, 36, 37, 60, 24]"
2,0,Ġ+,"[1, 33, 34, 37, 60, 19]"
2,0,Ġu,"[20, 21, 35, 57, 60, 1]"
2,0,Ġ+,"[19, 23, 34, 47, 60, 13]"
2,0,"Ġ""'","[1, 19, 36, 44, 60, 38]"
2,0,Ġand,"[33, 34, 46, 47, 57, 13]"
2,0,Ġpassword,"[1, 37, 44, 57, 59, 60]"
2,0,"='""","[6, 19, 34, 36, 47, 24]"
2,0,Ġ+,"[11, 28, 33, 34, 37, 19]"
2,0,Ġp,"[35, 37, 39, 57, 60, 21]"
2,0,Ġ+,"[10, 19, 34, 47, 60, 11]"
2,0,"Ġ""'","[1, 19, 36, 44, 60, 34]"
2,0,""");","[21, 25, 33, 36, 47, 19]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,is,"[0, 6, 14, 31, 58, 42]"
3,0,Ġthis,"[2, 4, 19, 33, 58, 6]"
3,0,Ġvalid,"[2, 33, 35, 53, 59, 63]"
3,0,Ġsql,"[0, 3, 29, 36, 62, 20]"
3,0,Ġcode,"[20, 28, 29, 36, 41, 37]"
3,0,?,"[5, 9, 22, 45, 55, 13]"
3,0,Ġ(,"[5, 9, 18, 22, 60, 48]"
3,0,select,"[4, 5, 7, 58, 61, 42]"
3,0,Ġ\,"[5, 9, 15, 18, 62, 48]"
3,0,*,"[5, 7, 9, 15, 54, 45]"
3,0,Ġfrom,"[1, 4, 47, 56, 59, 45]"
3,0,Ġusers,"[14, 20, 23, 29, 36, 3]"
3,0,Ġwhere,"[1, 4, 16, 19, 47, 54]"
3,0,Ġname,"[2, 14, 20, 37, 49, 43]"
3,0,"='""","[9, 15, 18, 26, 62, 45]"
3,0,Ġ+,"[5, 9, 15, 45, 62, 18]"
3,0,Ġu,"[3, 6, 17, 49, 62, 36]"
3,0,Ġ+,"[1, 10, 15, 45, 51, 46]"
3,0,"Ġ""'","[1, 9, 15, 45, 62, 26]"
3,0,Ġand,"[1, 16, 45, 46, 51, 55]"
3,0,Ġpassword,"[20, 28, 37, 43, 49, 14]"
3,0,"='""","[9, 15, 18, 45, 62, 13]"
3,0,Ġ+,"[5, 9, 15, 45, 62, 31]"
3,0,Ġp,"[3, 14, 27, 36, 49, 6]"
3,0,Ġ+,"[1, 10, 31, 45, 51, 53]"
3,0,"Ġ""'","[1, 9, 15, 26, 45, 62]"
3,0,""");","[1, 9, 15, 45, 60, 55]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,is,"[2, 8, 29, 46, 48, 44]"
4,0,Ġthis,"[4, 9, 19, 29, 30, 44]"
4,0,Ġvalid,"[9, 44, 48, 54, 56, 12]"
4,0,Ġsql,"[24, 40, 48, 50, 62, 1]"
4,0,Ġcode,"[19, 24, 28, 55, 62, 48]"
4,0,?,"[22, 29, 34, 39, 52, 51]"
4,0,Ġ(,"[18, 29, 34, 52, 59, 60]"
4,0,select,"[6, 9, 35, 48, 59, 29]"
4,0,Ġ\,"[29, 42, 51, 59, 60, 26]"
4,0,*,"[26, 42, 51, 59, 60, 63]"
4,0,Ġfrom,"[6, 17, 25, 57, 63, 51]"
4,0,Ġusers,"[15, 25, 35, 48, 62, 4]"
4,0,Ġwhere,"[17, 30, 51, 57, 63, 42]"
4,0,Ġname,"[7, 24, 35, 48, 55, 25]"
4,0,"='""","[42, 45, 57, 59, 63, 26]"
4,0,Ġ+,"[26, 29, 42, 59, 63, 60]"
4,0,Ġu,"[2, 4, 10, 35, 48, 37]"
4,0,Ġ+,"[16, 26, 42, 59, 63, 44]"
4,0,"Ġ""'","[26, 29, 42, 59, 63, 60]"
4,0,Ġand,"[16, 42, 57, 59, 63, 51]"
4,0,Ġpassword,"[7, 25, 35, 40, 48, 24]"
4,0,"='""","[42, 45, 57, 59, 63, 26]"
4,0,Ġ+,"[13, 16, 42, 59, 63, 29]"
4,0,Ġp,"[2, 10, 35, 37, 48, 15]"
4,0,Ġ+,"[16, 26, 42, 59, 63, 31]"
4,0,"Ġ""'","[13, 26, 42, 59, 63, 29]"
4,0,""");","[22, 52, 59, 60, 63, 3]"
5,0,<｜begin▁of▁sentence｜>,"[19, 20, 47, 49, 52, 54]"
5,0,is,"[35, 38, 45, 49, 55, 15]"
5,0,Ġthis,"[35, 38, 45, 49, 55, 31]"
5,0,Ġvalid,"[3, 6, 37, 45, 57, 62]"
5,0,Ġsql,"[2, 6, 13, 34, 44, 46]"
5,0,Ġcode,"[2, 6, 30, 34, 46, 57]"
5,0,?,"[12, 27, 42, 43, 56, 39]"
5,0,Ġ(,"[12, 15, 18, 27, 42, 43]"
5,0,select,"[0, 10, 15, 35, 42, 22]"
