Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,create,"[8, 22, 32, 38, 56, 14]"
1,0,Ġa,"[6, 8, 21, 26, 56, 49]"
1,0,Ġbrand,"[7, 8, 36, 39, 47, 6]"
1,0,Ġsummary,"[14, 18, 34, 39, 48, 8]"
1,0,Ġno,"[0, 5, 8, 22, 45, 24]"
1,0,Ġlonger,"[8, 9, 36, 42, 53, 24]"
1,0,Ġthan,"[9, 24, 29, 42, 45, 8]"
1,0,Ġ,"[8, 13, 27, 43, 57, 0]"
1,0,2,"[1, 13, 37, 40, 52, 44]"
1,0,0,"[1, 13, 16, 40, 44, 11]"
1,0,0,"[1, 13, 16, 35, 40, 44]"
1,0,Ġwords,"[2, 8, 15, 39, 61, 48]"
1,0,Ġfor,"[8, 10, 24, 41, 52, 26]"
1,0,Ġan,"[0, 8, 20, 21, 26, 6]"
1,0,Ġexample,"[8, 39, 42, 47, 48, 2]"
1,0,Ġir,"[8, 15, 30, 44, 45, 26]"
1,0,ish,"[22, 23, 28, 29, 58, 14]"
1,0,Ġbusiness,"[2, 7, 8, 19, 59, 12]"
1,0,Ġthat,"[5, 8, 43, 50, 59, 12]"
1,0,Ġwork,"[2, 8, 10, 38, 39, 59]"
1,0,Ġin,"[8, 24, 35, 38, 53, 1]"
1,0,Ġspace,"[1, 2, 19, 28, 59, 18]"
1,0,Ġof,"[8, 15, 24, 35, 52, 26]"
1,0,Ġclothing,"[2, 7, 19, 33, 59, 31]"
1,0,Ġand,"[8, 24, 26, 43, 51, 30]"
1,0,Ġfood,"[1, 7, 19, 40, 59, 33]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,create,"[35, 39, 42, 57, 63, 3]"
2,0,Ġa,"[4, 17, 35, 55, 57, 62]"
2,0,Ġbrand,"[17, 18, 26, 27, 43, 20]"
2,0,Ġsummary,"[6, 30, 36, 51, 54, 11]"
2,0,Ġno,"[5, 7, 15, 25, 35, 57]"
2,0,Ġlonger,"[5, 25, 37, 49, 57, 14]"
2,0,Ġthan,"[16, 24, 25, 34, 49, 9]"
2,0,Ġ,"[23, 48, 49, 58, 62, 6]"
2,0,2,"[3, 17, 18, 24, 58, 23]"
2,0,0,"[17, 18, 22, 50, 58, 31]"
2,0,0,"[10, 21, 22, 29, 40, 6]"
2,0,Ġwords,"[1, 29, 30, 38, 45, 14]"
2,0,Ġfor,"[9, 15, 25, 34, 47, 57]"
2,0,Ġan,"[0, 14, 17, 35, 62, 37]"
2,0,Ġexample,"[17, 18, 30, 37, 43, 26]"
2,0,Ġir,"[6, 35, 42, 60, 63, 7]"
2,0,ish,"[6, 23, 41, 50, 63, 48]"
2,0,Ġbusiness,"[6, 20, 31, 36, 43, 33]"
2,0,Ġthat,"[9, 15, 28, 34, 47, 16]"
2,0,Ġwork,"[5, 7, 16, 24, 32, 54]"
2,0,Ġin,"[9, 15, 30, 53, 57, 31]"
2,0,Ġspace,"[26, 31, 37, 53, 63, 27]"
2,0,Ġof,"[15, 16, 22, 37, 48, 28]"
2,0,Ġclothing,"[1, 27, 31, 40, 53, 44]"
2,0,Ġand,"[0, 15, 23, 46, 48, 47]"
2,0,Ġfood,"[1, 27, 36, 44, 59, 63]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,create,"[0, 7, 54, 58, 63, 61]"
3,0,Ġa,"[6, 12, 37, 54, 58, 33]"
3,0,Ġbrand,"[0, 20, 28, 29, 32, 12]"
3,0,Ġsummary,"[0, 20, 37, 43, 60, 41]"
3,0,Ġno,"[6, 33, 49, 60, 62, 16]"
3,0,Ġlonger,"[19, 30, 53, 58, 60, 52]"
3,0,Ġthan,"[16, 19, 26, 47, 53, 8]"
3,0,Ġ,"[5, 21, 46, 48, 62, 60]"
3,0,2,"[26, 27, 38, 49, 62, 8]"
3,0,0,"[8, 27, 38, 49, 62, 11]"
3,0,0,"[26, 34, 38, 49, 62, 35]"
3,0,Ġwords,"[20, 26, 34, 37, 42, 33]"
3,0,Ġfor,"[37, 47, 56, 59, 60, 34]"
3,0,Ġan,"[6, 12, 37, 52, 56, 34]"
3,0,Ġexample,"[33, 37, 42, 44, 58, 60]"
3,0,Ġir,"[3, 14, 21, 42, 60, 62]"
3,0,ish,"[3, 10, 14, 24, 38, 11]"
3,0,Ġbusiness,"[20, 21, 23, 32, 50, 24]"
3,0,Ġthat,"[1, 4, 16, 19, 60, 28]"
3,0,Ġwork,"[19, 30, 57, 61, 63, 2]"
3,0,Ġin,"[25, 28, 40, 47, 59, 60]"
3,0,Ġspace,"[14, 21, 24, 32, 43, 11]"
3,0,Ġof,"[8, 26, 47, 56, 60, 1]"
3,0,Ġclothing,"[20, 21, 24, 43, 57, 28]"
3,0,Ġand,"[1, 16, 51, 55, 60, 5]"
3,0,Ġfood,"[20, 21, 24, 43, 51, 49]"
4,0,<｜begin▁of▁sentence｜>,"[11, 21, 31, 33, 49, 14]"
4,0,create,"[9, 21, 31, 46, 50, 33]"
4,0,Ġa,"[9, 20, 29, 47, 61, 25]"
4,0,Ġbrand,"[1, 15, 24, 48, 62, 28]"
4,0,Ġsummary,"[1, 24, 25, 28, 55, 19]"
4,0,Ġno,"[1, 2, 29, 47, 57, 44]"
4,0,Ġlonger,"[8, 19, 25, 44, 57, 54]"
4,0,Ġthan,"[17, 44, 47, 57, 58, 29]"
4,0,Ġ,"[3, 18, 34, 38, 45, 29]"
4,0,2,"[10, 29, 40, 45, 47, 48]"
4,0,0,"[10, 40, 45, 48, 58, 24]"
4,0,0,"[10, 24, 40, 45, 46, 48]"
4,0,Ġwords,"[19, 24, 25, 55, 58, 1]"
4,0,Ġfor,"[9, 17, 23, 29, 57, 25]"
4,0,Ġan,"[17, 23, 25, 29, 47, 57]"
4,0,Ġexample,"[9, 19, 25, 29, 55, 41]"
4,0,Ġir,"[1, 2, 15, 24, 62, 36]"
4,0,ish,"[1, 15, 24, 37, 54, 25]"
4,0,Ġbusiness,"[0, 1, 15, 25, 62, 28]"
4,0,Ġthat,"[9, 17, 29, 30, 57, 52]"
4,0,Ġwork,"[1, 15, 53, 56, 62, 12]"
4,0,Ġin,"[1, 17, 20, 29, 57, 15]"
4,0,Ġspace,"[0, 1, 36, 55, 62, 19]"
4,0,Ġof,"[5, 17, 23, 57, 58, 47]"
4,0,Ġclothing,"[1, 24, 32, 40, 62, 0]"
4,0,Ġand,"[16, 22, 29, 52, 57, 39]"
4,0,Ġfood,"[1, 24, 32, 40, 62, 36]"
5,0,<｜begin▁of▁sentence｜>,"[19, 20, 47, 49, 52, 54]"
5,0,create,"[19, 38, 49, 50, 52, 41]"
5,0,Ġa,"[3, 22, 35, 38, 49, 55]"
5,0,Ġbrand,"[13, 19, 30, 34, 38, 49]"
5,0,Ġsummary,"[6, 19, 30, 46, 49, 41]"
5,0,Ġno,"[18, 41, 49, 56, 63, 44]"
5,0,Ġlonger,"[24, 49, 56, 57, 62, 35]"
5,0,Ġthan,"[0, 14, 19, 57, 59, 60]"
5,0,Ġ,"[1, 7, 8, 15, 63, 54]"
5,0,2,"[1, 4, 29, 57, 59, 40]"
5,0,0,"[4, 25, 40, 57, 59, 19]"
5,0,0,"[4, 6, 29, 40, 59, 25]"
5,0,Ġwords,"[6, 19, 40, 49, 59, 30]"
5,0,Ġfor,"[14, 23, 49, 56, 60, 58]"
5,0,Ġan,"[0, 14, 29, 48, 60, 58]"
5,0,Ġexample,"[0, 6, 29, 30, 49, 19]"
5,0,Ġir,"[7, 42, 44, 55, 63, 6]"
5,0,ish,"[13, 35, 42, 44, 55, 63]"
5,0,Ġbusiness,"[13, 30, 34, 44, 49, 2]"
5,0,Ġthat,"[27, 49, 55, 56, 60, 18]"
5,0,Ġwork,"[22, 30, 37, 45, 49, 7]"
5,0,Ġin,"[22, 33, 45, 58, 60, 23]"
5,0,Ġspace,"[4, 13, 28, 29, 44, 34]"
5,0,Ġof,"[0, 29, 55, 59, 60, 14]"
5,0,Ġclothing,"[13, 29, 34, 44, 59, 61]"
5,0,Ġand,"[12, 17, 43, 55, 56, 24]"
5,0,Ġfood,"[2, 4, 13, 34, 61, 44]"
6,0,<｜begin▁of▁sentence｜>,"[13, 21, 22, 42, 47, 32]"
6,0,create,"[4, 19, 21, 22, 46, 55]"
6,0,Ġa,"[7, 19, 37, 39, 46, 4]"
6,0,Ġbrand,"[2, 3, 4, 14, 29, 38]"
6,0,Ġsummary,"[2, 14, 29, 33, 53, 37]"
6,0,Ġno,"[8, 14, 33, 37, 40, 9]"
6,0,Ġlonger,"[0, 9, 40, 52, 60, 8]"
6,0,Ġthan,"[25, 40, 49, 52, 60, 8]"
