Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,Describe,"[8, 32, 48, 54, 56, 17]"
1,0,Ġa,"[6, 8, 21, 26, 49, 56]"
1,0,Ġnew,"[8, 9, 16, 32, 36, 24]"
1,0,Ġfantasy,"[6, 7, 8, 19, 31, 18]"
1,0,Ġworld,"[9, 19, 30, 40, 50, 49]"
1,0,Ġof,"[8, 15, 24, 35, 52, 50]"
1,0,Ġwar,"[19, 20, 30, 31, 40, 8]"
1,0,Ġand,"[8, 24, 28, 43, 51, 22]"
1,0,Ġrevenge,"[3, 10, 19, 22, 54, 31]"
1,0,Ġwhere,"[8, 26, 27, 42, 43, 49]"
1,0,Ġthere,"[5, 8, 20, 43, 45, 53]"
1,0,Ġare,"[0, 5, 27, 38, 53, 48]"
1,0,Ġmen,"[26, 29, 30, 39, 61, 40]"
1,0,",","[4, 8, 43, 51, 56, 11]"
1,0,Ġwomen,"[19, 30, 39, 40, 61, 7]"
1,0,",","[4, 8, 11, 51, 56, 59]"
1,0,Ġvillain,"[19, 22, 39, 40, 61, 31]"
1,0,Ġw,"[8, 26, 40, 44, 45, 15]"
1,0,izards,"[31, 39, 40, 58, 61, 1]"
1,0,Ġand,"[8, 12, 24, 48, 51, 26]"
1,0,Ġexpert,"[1, 10, 39, 40, 61, 14]"
1,0,Ġsword,"[2, 19, 31, 35, 40, 43]"
1,0,smen,"[15, 40, 49, 50, 61, 3]"
1,0,.,"[4, 8, 11, 51, 57, 43]"
1,0,ĠThe,"[0, 8, 11, 46, 48, 26]"
1,0,Ġprotagonist,"[2, 3, 39, 47, 61, 40]"
1,0,Ġis,"[5, 8, 26, 27, 38, 20]"
1,0,Ġa,"[6, 8, 21, 26, 29, 38]"
1,0,Ġyoung,"[9, 22, 30, 36, 47, 16]"
1,0,Ġgorgeous,"[0, 23, 33, 40, 54, 10]"
1,0,",","[4, 41, 43, 47, 51, 59]"
1,0,Ġbeautiful,"[0, 10, 21, 23, 63, 14]"
1,0,Ġfemale,"[9, 30, 39, 40, 61, 22]"
1,0,ĠAz,"[30, 40, 43, 44, 46, 1]"
1,0,tec,"[3, 30, 34, 44, 47, 35]"
1,0,ĠSam,"[30, 31, 40, 43, 46, 61]"
1,0,urai,"[7, 11, 35, 40, 61, 59]"
1,0,Ġwarrior,"[19, 30, 31, 40, 61, 39]"
1,0,Ġnamed,"[23, 37, 42, 48, 54, 43]"
1,0,ĠIt,"[43, 46, 49, 55, 62, 29]"
1,0,zel,"[1, 3, 15, 23, 44, 59]"
1,0,.,"[4, 11, 43, 51, 57, 48]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,Describe,"[35, 42, 57, 60, 63, 51]"
2,0,Ġa,"[17, 35, 53, 55, 62, 51]"
2,0,Ġnew,"[14, 17, 18, 43, 52, 4]"
2,0,Ġfantasy,"[4, 26, 27, 43, 45, 31]"
2,0,Ġworld,"[2, 4, 6, 36, 45, 54]"
2,0,Ġof,"[14, 15, 22, 30, 48, 34]"
2,0,Ġwar,"[1, 4, 31, 33, 53, 27]"
2,0,Ġand,"[0, 15, 23, 46, 48, 47]"
2,0,Ġrevenge,"[1, 16, 27, 44, 59, 31]"
2,0,Ġwhere,"[9, 15, 16, 34, 47, 49]"
2,0,Ġthere,"[7, 12, 16, 18, 37, 23]"
2,0,Ġare,"[7, 14, 16, 49, 56, 5]"
2,0,Ġmen,"[17, 18, 20, 45, 52, 35]"
2,0,",","[0, 8, 15, 46, 47, 28]"
2,0,Ġwomen,"[1, 20, 28, 44, 59, 31]"
2,0,",","[8, 11, 28, 46, 48, 13]"
2,0,Ġvillain,"[20, 27, 42, 44, 59, 1]"
2,0,Ġw,"[5, 6, 9, 22, 35, 13]"
2,0,izards,"[6, 20, 27, 29, 36, 28]"
2,0,Ġand,"[15, 28, 46, 48, 54, 11]"
2,0,Ġexpert,"[20, 39, 44, 56, 59, 16]"
2,0,Ġsword,"[27, 36, 43, 57, 63, 31]"
2,0,smen,"[2, 20, 28, 36, 41, 11]"
2,0,.,"[0, 8, 15, 46, 47, 62]"
2,0,ĠThe,"[7, 22, 42, 59, 61, 23]"
2,0,Ġprotagonist,"[20, 27, 42, 45, 61, 18]"
2,0,Ġis,"[5, 13, 19, 51, 56, 54]"
2,0,Ġa,"[17, 24, 49, 55, 62, 14]"
2,0,Ġyoung,"[17, 18, 20, 25, 37, 52]"
2,0,Ġgorgeous,"[17, 25, 26, 31, 43, 4]"
2,0,",","[0, 8, 19, 33, 46, 48]"
2,0,Ġbeautiful,"[1, 44, 52, 56, 59, 43]"
2,0,Ġfemale,"[20, 26, 36, 43, 45, 37]"
2,0,ĠAz,"[6, 13, 35, 60, 63, 31]"
2,0,tec,"[3, 10, 18, 21, 41, 43]"
2,0,ĠSam,"[6, 10, 13, 22, 36, 54]"
2,0,urai,"[11, 12, 20, 28, 41, 33]"
2,0,Ġwarrior,"[2, 6, 20, 36, 54, 25]"
2,0,Ġnamed,"[5, 9, 15, 25, 34, 47]"
2,0,ĠIt,"[12, 20, 35, 60, 63, 62]"
2,0,zel,"[2, 16, 28, 32, 50, 3]"
2,0,.,"[0, 8, 46, 47, 62, 19]"
3,0,<｜begin▁of▁sentence｜>,"[4, 9, 11, 25, 54, 12]"
3,0,Describe,"[0, 4, 14, 37, 58, 29]"
3,0,Ġa,"[6, 12, 37, 54, 58, 4]"
3,0,Ġnew,"[12, 33, 37, 54, 56, 2]"
3,0,Ġfantasy,"[0, 20, 28, 32, 50, 33]"
3,0,Ġworld,"[8, 20, 28, 29, 32, 11]"
3,0,Ġof,"[6, 47, 54, 56, 60, 28]"
3,0,Ġwar,"[14, 20, 21, 32, 43, 3]"
3,0,Ġand,"[1, 16, 51, 55, 60, 9]"
3,0,Ġrevenge,"[20, 28, 43, 51, 63, 32]"
3,0,Ġwhere,"[1, 4, 16, 19, 60, 9]"
3,0,Ġthere,"[2, 4, 6, 16, 19, 8]"
3,0,Ġare,"[2, 6, 19, 30, 63, 46]"
3,0,Ġmen,"[2, 6, 19, 29, 50, 14]"
3,0,",","[1, 5, 16, 51, 55, 13]"
3,0,Ġwomen,"[19, 21, 27, 29, 49, 2]"
3,0,",","[1, 9, 25, 51, 57, 36]"
3,0,Ġvillain,"[20, 29, 32, 35, 50, 21]"
3,0,Ġw,"[3, 14, 49, 60, 62, 17]"
3,0,izards,"[20, 21, 32, 40, 50, 24]"
3,0,Ġand,"[1, 16, 41, 51, 55, 60]"
3,0,Ġexpert,"[20, 32, 33, 50, 51, 35]"
3,0,Ġsword,"[3, 14, 21, 24, 43, 20]"
3,0,smen,"[20, 32, 40, 50, 57, 43]"
3,0,.,"[5, 22, 45, 55, 60, 9]"
3,0,ĠThe,"[7, 36, 41, 54, 60, 42]"
3,0,Ġprotagonist,"[20, 28, 29, 32, 50, 42]"
3,0,Ġis,"[6, 9, 13, 19, 30, 1]"
