Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 11]"
1,0,The,"[0, 8, 22, 46, 47, 56]"
1,0,Ġtrigger,"[2, 3, 18, 47, 54, 41]"
1,0,Ġis,"[5, 8, 20, 27, 38, 26]"
1,0,Ġnot,"[5, 8, 38, 42, 53, 24]"
1,0,Ġworking,"[8, 10, 23, 32, 54, 6]"
1,0,Ġproperly,"[14, 22, 32, 42, 63, 8]"
1,0,.,"[4, 8, 43, 51, 57, 11]"
1,0,ĠWhen,"[5, 27, 42, 43, 46, 24]"
1,0,Ġcarrier,"[2, 18, 32, 54, 61, 6]"
1,0,Ġrecords,"[2, 18, 32, 54, 61, 39]"
1,0,Ġare,"[5, 8, 20, 27, 38, 0]"
1,0,Ġupdated,"[10, 32, 37, 41, 54, 17]"
1,0,Ġthe,"[6, 8, 12, 21, 50, 40]"
1,0,Ġaccount,"[2, 3, 33, 39, 47, 32]"
1,0,Ġrecord,"[2, 6, 14, 32, 49, 50]"
1,0,Ġis,"[5, 20, 27, 38, 49, 22]"
1,0,Ġnot,"[5, 28, 38, 42, 53, 22]"
1,0,Ġalways,"[24, 29, 32, 42, 63, 6]"
1,0,Ġgetting,"[23, 32, 37, 42, 63, 41]"
1,0,Ġupdated,"[10, 14, 32, 37, 41, 54]"
1,0,.,"[4, 11, 30, 51, 57, 43]"
1,0,ĠSuggest,"[32, 39, 48, 54, 63, 2]"
1,0,Ġimprovements,"[2, 10, 32, 54, 61, 14]"
1,0,Ġto,"[8, 24, 35, 50, 53, 16]"
1,0,Ġthe,"[6, 8, 12, 21, 40, 53]"
1,0,Ġcode,"[2, 3, 7, 39, 47, 32]"
2,0,<｜begin▁of▁sentence｜>,"[3, 35, 38, 62, 63, 60]"
2,0,The,"[33, 35, 42, 60, 63, 61]"
2,0,Ġtrigger,"[27, 45, 57, 61, 63, 42]"
2,0,Ġis,"[5, 15, 19, 47, 56, 50]"
2,0,Ġnot,"[5, 7, 14, 16, 56, 6]"
