Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,explain,"[8, 22, 32, 33, 54, 48]"
1,0,Ġthis,"[8, 41, 48, 49, 62, 5]"
1,0,Ġrust,"[19, 24, 30, 31, 33, 18]"
1,0,Ġcode,"[2, 7, 32, 34, 39, 8]"
1,0,",","[4, 8, 43, 51, 56, 11]"
1,0,Ġparticularly,"[0, 6, 8, 42, 63, 32]"
1,0,Ġthe,"[8, 11, 21, 29, 53, 12]"
1,0,"Ġ"".","[4, 47, 55, 60, 62, 25]"
1,0,map,"[2, 11, 24, 32, 56, 28]"
1,0,"...""","[4, 25, 55, 60, 62, 43]"
1,0,Ġpart,"[2, 6, 32, 33, 50, 14]"
1,0,:,"[20, 29, 52, 55, 57, 25]"
1,0,Ċ,"[4, 20, 31, 43, 57, 8]"
1,0,Ċ,"[4, 20, 31, 43, 57, 7]"
1,0,Ġlet,"[5, 24, 42, 62, 63, 43]"
1,0,Ġmax,"[0, 24, 45, 46, 53, 17]"
1,0,\_,"[13, 24, 27, 60, 62, 55]"
1,0,concurrent,"[6, 14, 17, 32, 33, 21]"
1,0,\_,"[13, 24, 27, 60, 62, 55]"
1,0,requests,"[2, 32, 33, 56, 61, 63]"
1,0,:,"[9, 20, 25, 52, 55, 42]"
1,0,Ġus,"[6, 7, 15, 33, 62, 61]"
1,0,ize,"[6, 28, 32, 50, 56, 58]"
1,0,Ġ=,"[5, 23, 27, 29, 52, 43]"
1,0,Ġget,"[5, 17, 20, 21, 32, 15]"
1,0,\_,"[24, 27, 55, 60, 62, 13]"
1,0,max,"[16, 24, 29, 45, 63, 35]"
1,0,\_,"[24, 27, 55, 60, 62, 13]"
1,0,concurrent,"[6, 14, 21, 32, 33, 10]"
1,0,\_,"[13, 27, 55, 60, 62, 24]"
1,0,requests,"[2, 32, 33, 56, 61, 63]"
1,0,().,"[4, 25, 43, 55, 62, 27]"
1,0,await,"[11, 24, 32, 56, 63, 42]"
1,0,;,"[4, 20, 25, 43, 49, 11]"
1,0,Ċ,"[20, 31, 50, 57, 59, 53]"
1,0,Ġdebug,"[6, 10, 17, 32, 33, 7]"
1,0,!(,"[24, 27, 55, 60, 62, 29]"
1,0,"Ġ""","[0, 49, 55, 60, 62, 34]"
1,0,max,"[0, 24, 45, 53, 63, 14]"
1,0,\_,"[13, 24, 27, 60, 62, 55]"
1,0,concurrent,"[6, 10, 14, 32, 33, 21]"
1,0,\_,"[13, 27, 55, 60, 62, 24]"
1,0,requests,"[2, 32, 33, 61, 63, 56]"
1,0,",","[4, 12, 47, 51, 63, 22]"
1,0,Ġ``,"[25, 55, 56, 60, 62, 42]"
1,0,{:,"[24, 25, 27, 43, 55, 20]"
1,0,?},"[9, 20, 25, 55, 62, 4]"
1,0,``,"[22, 25, 55, 60, 62, 28]"
1,0,""",","[0, 11, 25, 43, 51, 63]"
1,0,Ġ&,"[0, 24, 26, 55, 62, 28]"
1,0,max,"[14, 16, 20, 24, 45, 53]"
1,0,\_,"[24, 27, 55, 60, 62, 13]"
1,0,concurrent,"[6, 10, 14, 32, 33, 21]"
1,0,\_,"[13, 27, 55, 60, 62, 24]"
1,0,requests,"[2, 32, 33, 56, 61, 63]"
1,0,Ġ);,"[5, 9, 25, 43, 59, 4]"
1,0,Ċ,"[31, 47, 50, 57, 59, 48]"
1,0,Ċ,"[31, 36, 38, 47, 57, 42]"
1,0,Ġ//,"[9, 25, 55, 56, 63, 42]"
1,0,Ġget,"[5, 17, 21, 32, 63, 53]"
1,0,Ġthe,"[8, 12, 21, 35, 41, 1]"
1,0,Ġtotal,"[3, 6, 21, 32, 47, 33]"
1,0,Ġnumber,"[2, 3, 24, 29, 39, 45]"
1,0,Ġof,"[8, 12, 24, 35, 52, 1]"
1,0,Ġjobs,"[6, 32, 33, 39, 61, 17]"
1,0,Ġ--------------------------------,"[13, 25, 55, 60, 62, 56]"
1,0,-,"[20, 38, 52, 55, 60, 29]"
1,0,Ċ,"[18, 20, 31, 50, 57, 38]"
1,0,Ġlet,"[5, 24, 42, 62, 63, 43]"
1,0,Ġtotal,"[6, 21, 32, 33, 37, 14]"
1,0,\_,"[13, 27, 55, 60, 62, 24]"
1,0,jobs,"[6, 32, 33, 39, 61, 17]"
1,0,:,"[20, 35, 38, 52, 55, 9]"
1,0,Ġus,"[6, 7, 15, 61, 62, 20]"
1,0,ize,"[28, 32, 50, 56, 58, 6]"
1,0,Ġ=,"[5, 23, 27, 29, 52, 51]"
1,0,Ġresults,"[6, 32, 33, 39, 61, 2]"
1,0,.,"[4, 12, 28, 34, 51, 63]"
1,0,len,"[11, 15, 24, 39, 45, 29]"
1,0,();,"[7, 11, 25, 43, 63, 60]"
1,0,Ċ,"[21, 31, 41, 50, 57, 59]"
1,0,Ċ,"[14, 21, 31, 47, 57, 28]"
1,0,Ġ//,"[9, 25, 55, 56, 63, 7]"
1,0,Ġset,"[5, 12, 17, 24, 32, 15]"
1,0,Ġup,"[6, 9, 32, 33, 49, 53]"
1,0,Ġsem,"[6, 24, 32, 33, 44, 30]"
1,0,aphore,"[6, 11, 32, 33, 56, 39]"
1,0,Ġ--------------------------------,"[13, 25, 55, 60, 62, 10]"
1,0,-------------,"[20, 25, 55, 56, 60, 62]"
1,0,Ċ,"[18, 31, 38, 41, 57, 50]"
1,0,Ġlet,"[5, 24, 42, 62, 63, 43]"
1,0,Ġsem,"[6, 24, 32, 33, 42, 44]"
1,0,aphore,"[6, 17, 32, 33, 56, 11]"
1,0,Ġ=,"[5, 23, 27, 51, 52, 29]"
1,0,ĠArc,"[6, 20, 24, 32, 33, 30]"
1,0,::,"[3, 4, 47, 55, 62, 52]"
1,0,new,"[9, 16, 20, 24, 32, 22]"
1,0,(,"[0, 27, 29, 52, 60, 47]"
1,0,Sem,"[6, 32, 33, 42, 46, 30]"
1,0,aphore,"[6, 17, 32, 33, 56, 11]"
1,0,::,"[4, 48, 52, 55, 62, 3]"
1,0,new,"[9, 16, 20, 24, 32, 11]"
1,0,(,"[0, 27, 29, 47, 52, 60]"
1,0,max,"[16, 24, 45, 53, 63, 21]"
1,0,\_,"[24, 27, 55, 60, 62, 13]"
1,0,concurrent,"[6, 10, 14, 32, 33, 17]"
1,0,\_,"[24, 27, 55, 60, 62, 13]"
1,0,requests,"[2, 32, 33, 61, 63, 3]"
1,0,));,"[9, 25, 43, 44, 54, 22]"
1,0,Ċ,"[21, 31, 48, 57, 59, 53]"
1,0,Ċ,"[14, 16, 19, 21, 31, 61]"
1,0,Ġ//,"[7, 9, 25, 55, 63, 42]"
1,0,Ġset,"[5, 24, 32, 41, 53, 15]"
1,0,Ġup,"[6, 9, 32, 33, 49, 53]"
1,0,Ġthe,"[8, 12, 21, 41, 48, 35]"
1,0,Ġbackup,"[6, 17, 32, 33, 40, 3]"
1,0,Ġfile,"[2, 7, 39, 40, 59, 49]"
1,0,Ġ--------------------------------,"[13, 25, 55, 60, 62, 10]"
1,0,-------,"[20, 25, 55, 56, 60, 43]"
1,0,Ċ,"[18, 31, 41, 54, 57, 20]"
1,0,Ġlet,"[5, 24, 42, 62, 63, 43]"
1,0,Ġfile,"[2, 7, 39, 40, 59, 49]"
1,0,\_,"[13, 27, 55, 60, 62, 24]"
1,0,mutex,"[6, 17, 24, 32, 43, 3]"
1,0,Ġ=,"[5, 23, 27, 38, 52, 28]"
1,0,ĠArc,"[6, 17, 24, 32, 33, 20]"
1,0,::,"[3, 4, 52, 55, 62, 47]"
1,0,new,"[16, 20, 22, 24, 32, 9]"
1,0,(,"[0, 27, 29, 52, 60, 47]"
1,0,Mutex,"[6, 24, 31, 32, 43, 20]"
1,0,::,"[4, 30, 52, 55, 62, 7]"
1,0,new,"[9, 16, 20, 24, 32, 11]"
1,0,(,"[0, 27, 29, 47, 52, 60]"
1,0,File,"[2, 7, 39, 59, 62, 46]"
1,0,::,"[4, 49, 52, 55, 62, 30]"
1,0,create,"[10, 17, 20, 32, 38, 53]"
1,0,"(""","[27, 29, 52, 55, 60, 49]"
1,0,results,"[6, 32, 33, 39, 61, 2]"
1,0,.,"[4, 12, 22, 51, 63, 47]"
1,0,txt,"[6, 7, 11, 15, 33, 48]"
1,0,""").","[4, 25, 43, 55, 62, 61]"
1,0,await,"[11, 24, 32, 42, 63, 37]"
1,0,.,"[1, 4, 34, 49, 51, 22]"
1,0,unwrap,"[17, 24, 32, 33, 54, 20]"
1,0,()));,"[7, 9, 25, 43, 44, 36]"
1,0,Ċ,"[18, 31, 41, 54, 57, 48]"
1,0,Ċ,"[14, 19, 21, 31, 54, 61]"
1,0,Ġlet,"[5, 24, 42, 62, 63, 56]"
1,0,Ġtasks,"[6, 32, 33, 59, 61, 39]"
1,0,Ġ=,"[5, 23, 27, 45, 52, 46]"
1,0,Ġ(,"[0, 20, 27, 60, 62, 42]"
1,0,0,"[0, 1, 16, 37, 40, 3]"
1,0,..,"[4, 24, 35, 55, 62, 48]"
1,0,total,"[6, 21, 32, 33, 37, 11]"
1,0,\_,"[24, 27, 55, 60, 62, 13]"
1,0,jobs,"[3, 6, 33, 39, 61, 2]"
1,0,),"[9, 22, 25, 47, 62, 48]"
1,0,Ċ,"[18, 31, 47, 50, 57, 34]"
1,0,Ġ.,"[0, 4, 24, 55, 62, 51]"
1,0,map,"[2, 11, 24, 32, 56, 28]"
1,0,(|,"[24, 27, 55, 60, 62, 13]"
1,0,i,"[7, 15, 20, 38, 45, 49]"
1,0,|,"[24, 25, 49, 55, 62, 27]"
1,0,Ġ{,"[9, 27, 43, 55, 63, 20]"
1,0,Ċ,"[3, 31, 47, 50, 57, 34]"
1,0,Ġlet,"[5, 24, 42, 62, 63, 43]"
1,0,Ġpermit,"[6, 17, 24, 32, 63, 33]"
1,0,Ġ=,"[5, 23, 27, 49, 52, 28]"
1,0,ĠArc,"[6, 20, 24, 32, 33, 17]"
1,0,::,"[3, 4, 47, 55, 62, 52]"
1,0,clone,"[6, 17, 20, 24, 32, 33]"
1,0,(&,"[9, 24, 27, 55, 62, 0]"
1,0,sem,"[6, 15, 30, 33, 42, 44]"
1,0,aphore,"[6, 11, 32, 33, 56, 17]"
1,0,);,"[9, 22, 25, 43, 54, 49]"
1,0,Ċ,"[18, 21, 31, 54, 57, 47]"
1,0,Ġlet,"[5, 24, 42, 62, 63, 43]"
1,0,Ġbackup,"[6, 17, 21, 32, 33, 40]"
1,0,\_,"[13, 27, 55, 60, 62, 24]"
1,0,file,"[2, 7, 39, 47, 59, 40]"
1,0,\_,"[13, 27, 55, 60, 62, 24]"
1,0,clone,"[6, 17, 24, 32, 33, 41]"
1,0,Ġ=,"[5, 23, 27, 28, 52, 51]"
1,0,ĠArc,"[6, 20, 24, 32, 33, 17]"
1,0,::,"[3, 4, 47, 55, 62, 52]"
1,0,clone,"[6, 17, 20, 24, 32, 33]"
1,0,(&,"[9, 24, 27, 55, 62, 16]"
1,0,file,"[1, 2, 7, 39, 59, 40]"
1,0,\_,"[24, 27, 55, 60, 62, 13]"
1,0,mutex,"[3, 6, 24, 32, 43, 10]"
1,0,);,"[9, 25, 38, 43, 54, 63]"
1,0,Ċ,"[18, 31, 48, 54, 57, 53]"
1,0,Ġtask,"[6, 32, 33, 39, 59, 2]"
1,0,::,"[4, 49, 52, 55, 62, 51]"
1,0,spawn,"[6, 17, 20, 32, 33, 41]"
1,0,(,"[0, 27, 46, 52, 60, 44]"
1,0,async,"[24, 32, 33, 62, 63, 17]"
1,0,Ġmove,"[6, 17, 24, 32, 33, 29]"
1,0,Ġ{,"[9, 27, 29, 43, 55, 13]"
1,0,Ċ,"[18, 31, 34, 50, 57, 3]"
1,0,Ġlet,"[5, 24, 42, 62, 63, 43]"
1,0,Ġ\,"[13, 24, 44, 49, 62, 46]"
1,0,_,"[0, 20, 27, 56, 60, 38]"
1,0,permit,"[17, 24, 32, 33, 63, 6]"
