Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,Given,"[6, 24, 42, 56, 63, 8]"
1,0,Ġthe,"[6, 8, 21, 49, 56, 53]"
1,0,Ġfollowing,"[3, 8, 9, 42, 47, 62]"
1,0,Ġcookie,"[2, 7, 8, 17, 56, 31]"
1,0,Ġrecipe,"[2, 6, 7, 33, 39, 59]"
1,0,",","[4, 8, 43, 51, 56, 41]"
1,0,Ġgive,"[5, 8, 32, 37, 63, 17]"
1,0,Ġme,"[7, 36, 46, 49, 62, 8]"
1,0,Ġsome,"[0, 8, 11, 12, 21, 6]"
1,0,Ġinteresting,"[7, 10, 22, 33, 48, 14]"
1,0,Ġavenues,"[2, 18, 19, 39, 61, 54]"
1,0,ĠI,"[8, 30, 46, 50, 62, 26]"
1,0,Ġcould,"[5, 11, 25, 27, 63, 43]"
1,0,Ġtake,"[10, 32, 37, 58, 63, 38]"
1,0,Ġto,"[24, 28, 29, 35, 53, 8]"
1,0,Ġtweak,"[10, 32, 37, 41, 54, 18]"
1,0,Ġthe,"[6, 8, 21, 35, 50, 30]"
1,0,Ġrecipe,"[2, 3, 6, 7, 39, 59]"
1,0,Ġto,"[8, 24, 35, 49, 53, 26]"
1,0,Ġmake,"[28, 37, 38, 42, 63, 53]"
1,0,Ġit,"[28, 49, 55, 59, 62, 53]"
1,0,Ġinteresting,"[7, 10, 14, 22, 48, 33]"
1,0,Ġor,"[8, 20, 29, 34, 51, 26]"
1,0,Ġunique,"[14, 22, 23, 41, 48, 32]"
1,0,:,"[13, 20, 25, 55, 57, 43]"
1,0,Ċ,"[4, 20, 31, 50, 57, 43]"
1,0,----,"[20, 25, 55, 56, 60, 52]"
1,0,Ċ,"[0, 20, 31, 50, 57, 30]"
1,0,What,"[0, 5, 43, 46, 63, 6]"
1,0,Ġmakes,"[37, 42, 53, 61, 63, 3]"
1,0,Ġthese,"[20, 22, 48, 49, 62, 53]"
1,0,Ġbrown,"[6, 16, 30, 31, 62, 33]"
1,0,Ġbutter,"[16, 19, 31, 34, 43, 3]"
1,0,Ġchocolate,"[6, 7, 16, 31, 34, 36]"
1,0,Ġchip,"[1, 2, 40, 41, 59, 61]"
1,0,Ġcookies,"[2, 7, 34, 59, 61, 39]"
1,0,Ġso,"[0, 8, 22, 42, 43, 53]"
1,0,Ġspecial,"[0, 10, 11, 14, 53, 32]"
1,0,?,"[4, 25, 57, 60, 62, 55]"
1,0,ĠThere,"[5, 20, 34, 43, 46, 48]"
1,0,Ġare,"[0, 5, 27, 38, 53, 9]"
1,0,Ġa,"[6, 21, 26, 29, 56, 38]"
1,0,Ġfew,"[0, 9, 27, 36, 47, 6]"
1,0,Ġkey,"[2, 14, 18, 35, 53, 39]"
1,0,Ġingredient,"[2, 3, 39, 59, 61, 10]"
1,0,Ġratios,"[2, 18, 19, 39, 45, 61]"
1,0,Ġthat,"[5, 8, 43, 50, 53, 7]"
1,0,Ġtruly,"[0, 22, 42, 53, 63, 33]"
1,0,Ġmake,"[37, 38, 42, 53, 63, 15]"
1,0,Ġthem,"[7, 49, 55, 61, 62, 48]"
1,0,Ġone,"[0, 9, 11, 20, 50, 56]"
1,0,-,"[11, 36, 52, 57, 60, 55]"
1,0,of,"[15, 22, 24, 35, 52, 11]"
1,0,-,"[13, 28, 52, 55, 60, 27]"
1,0,a,"[0, 15, 20, 21, 45, 38]"
1,0,-,"[27, 47, 52, 55, 60, 36]"
