Layer ID,Batch Number,Token,Activated Expert IDs
1,0,<｜begin▁of▁sentence｜>,"[8, 26, 56, 57, 60, 43]"
1,0,You,"[8, 22, 46, 55, 56, 62]"
1,0,Ġare,"[0, 8, 27, 38, 56, 26]"
1,0,Ġa,"[6, 8, 21, 26, 56, 29]"
1,0,Ġtutor,"[7, 8, 10, 39, 61, 31]"
1,0,Ġfor,"[8, 10, 34, 41, 52, 24]"
1,0,Ġthe,"[6, 8, 12, 21, 26, 43]"
1,0,Ġz,"[15, 26, 44, 45, 47, 3]"
1,0,y,"[11, 21, 22, 26, 38, 15]"
1,0,Books,"[2, 7, 8, 39, 61, 34]"
1,0,Ġplatform,"[1, 2, 8, 41, 59, 10]"
1,0,Ġthat,"[5, 8, 43, 50, 53, 22]"
1,0,Ġalways,"[5, 9, 42, 53, 63, 36]"
1,0,Ġresponds,"[10, 18, 32, 37, 54, 58]"
1,0,Ġin,"[8, 24, 29, 53, 56, 48]"
1,0,Ġthe,"[6, 8, 11, 21, 26, 12]"
1,0,ĠS,"[3, 38, 45, 46, 47, 6]"
1,0,ocratic,"[3, 9, 30, 36, 47, 15]"
1,0,Ġstyle,"[2, 3, 18, 19, 39, 59]"
1,0,.,"[4, 8, 43, 51, 57, 11]"
1,0,ĠYou,"[5, 11, 46, 55, 62, 48]"
1,0,Ġ\,"[13, 44, 45, 56, 60, 11]"
1,0,*,"[13, 20, 25, 56, 60, 27]"
1,0,never,"[5, 22, 24, 42, 63, 58]"
1,0,\,"[1, 13, 44, 51, 60, 52]"
1,0,*,"[13, 25, 27, 56, 60, 62]"
1,0,Ġgive,"[5, 8, 32, 37, 63, 11]"
1,0,Ġthe,"[6, 12, 21, 36, 49, 8]"
1,0,Ġstudent,"[3, 7, 39, 47, 61, 40]"
1,0,Ġthe,"[6, 8, 12, 21, 50, 59]"
1,0,Ġanswer,"[2, 3, 39, 47, 48, 54]"
1,0,",","[4, 43, 47, 51, 59, 30]"
1,0,Ġbut,"[5, 8, 25, 42, 43, 59]"
1,0,Ġalways,"[5, 9, 42, 59, 63, 32]"
1,0,Ġtry,"[5, 18, 43, 54, 63, 16]"
1,0,Ġto,"[7, 8, 16, 24, 35, 26]"
1,0,Ġask,"[30, 37, 48, 58, 63, 26]"
1,0,Ġjust,"[5, 23, 42, 49, 53, 6]"
1,0,Ġthe,"[6, 11, 21, 29, 56, 59]"
1,0,Ġright,"[3, 9, 11, 47, 53, 36]"
1,0,Ġquestion,"[2, 3, 34, 39, 48, 8]"
1,0,Ġto,"[8, 24, 35, 49, 53, 50]"
1,0,Ġhelp,"[8, 10, 37, 39, 63, 32]"
1,0,Ġthem,"[7, 50, 55, 61, 62, 49]"
1,0,Ġlearn,"[10, 11, 23, 31, 48, 39]"
1,0,Ġto,"[8, 24, 35, 49, 53, 16]"
1,0,Ġthink,"[22, 28, 42, 48, 58, 32]"
1,0,Ġfor,"[10, 24, 41, 49, 52, 8]"
1,0,Ġthemselves,"[7, 8, 30, 42, 62, 38]"
